Phylum	Group	Sum
Armatimonadota	arabidopsis_thaliana_France_rhizoplane	0.000253895946715377
Bacteroidota	arabidopsis_thaliana_France_rhizoplane	0.212407634461578
Bdellovibrionota	arabidopsis_thaliana_France_rhizoplane	0.012152651136306
Chloroflexi	arabidopsis_thaliana_France_rhizoplane	0.065396736781208
Deinococcota	arabidopsis_thaliana_France_rhizoplane	0.00190405689010755
Desulfobacterota	arabidopsis_thaliana_France_rhizoplane	0.000169664279925128
Fibrobacterota	arabidopsis_thaliana_France_rhizoplane	0.00169833538404695
Firmicutes	arabidopsis_thaliana_France_rhizoplane	0.00472373439114966
Gemmatimonadota	arabidopsis_thaliana_France_rhizoplane	0.00220962791170761
Myxococcota	arabidopsis_thaliana_France_rhizoplane	0.0270313982700323
Nitrospirota	arabidopsis_thaliana_France_rhizoplane	0.000766547297910958
Others	arabidopsis_thaliana_France_rhizoplane	0.00132175303847348
Patescibacteria	arabidopsis_thaliana_France_rhizoplane	0.00335841029375328
Planctomycetota	arabidopsis_thaliana_France_rhizoplane	0.00132014086808654
Proteobacteria	arabidopsis_thaliana_France_rhizoplane	0.590999270780614
RCP2-54	arabidopsis_thaliana_France_rhizoplane	4.31629834254143e-05
Spirochaetota	arabidopsis_thaliana_France_rhizoplane	0
Unassigned	arabidopsis_thaliana_France_rhizoplane	4.23441734417345e-05
Verrucomicrobiota	arabidopsis_thaliana_France_rhizoplane	0.00251568186477147
Acidobacteriota	arabidopsis_thaliana_France_rhizosphere	0.020614460635757
Actinobacteriota	arabidopsis_thaliana_France_rhizosphere	0.214957855528488
Armatimonadota	arabidopsis_thaliana_France_rhizosphere	0.00122701254662654
Bacteroidota	arabidopsis_thaliana_France_rhizosphere	0.157083727256553
Bdellovibrionota	arabidopsis_thaliana_France_rhizosphere	0.0227809201701773
Chloroflexi	arabidopsis_thaliana_France_rhizosphere	0.0767716293415656
Deinococcota	arabidopsis_thaliana_France_rhizosphere	0.0014216800897845
Desulfobacterota	arabidopsis_thaliana_France_rhizosphere	0.00192069158641692
Fibrobacterota	arabidopsis_thaliana_France_rhizosphere	0.00244653241985678
Firmicutes	arabidopsis_thaliana_France_rhizosphere	0.0402225385845534
Gemmatimonadota	arabidopsis_thaliana_France_rhizosphere	0.0152892750305047
Myxococcota	arabidopsis_thaliana_France_rhizosphere	0.0303761938779431
Nitrospirota	arabidopsis_thaliana_France_rhizosphere	0.0106113411688185
Others	arabidopsis_thaliana_France_rhizosphere	0.00868402746961327
Patescibacteria	arabidopsis_thaliana_France_rhizosphere	0.00592397697206541
Planctomycetota	arabidopsis_thaliana_France_rhizosphere	0.0124984233483707
Proteobacteria	arabidopsis_thaliana_France_rhizosphere	0.349402877875402
RCP2-54	arabidopsis_thaliana_France_rhizosphere	0.00296989181777924
Spirochaetota	arabidopsis_thaliana_France_rhizosphere	3.84528908327351e-05
Unassigned	arabidopsis_thaliana_France_rhizosphere	0.00183469752725897
Verrucomicrobiota	arabidopsis_thaliana_France_rhizosphere	0.0229237938616318
Acidobacteriota	arabidopsis_thaliana_France_root	0.0029295017351396
Actinobacteriota	arabidopsis_thaliana_France_root	0.0970473753283092
Armatimonadota	arabidopsis_thaliana_France_root	0.000344738891208203
Bacteroidota	arabidopsis_thaliana_France_root	0.046123481350377
Bdellovibrionota	arabidopsis_thaliana_France_root	0.003146468445922
Chloroflexi	arabidopsis_thaliana_France_root	0.0251914370647274
Deinococcota	arabidopsis_thaliana_France_root	0
Desulfobacterota	arabidopsis_thaliana_France_root	5.61545372866127e-05
Fibrobacterota	arabidopsis_thaliana_France_root	0.000348090606224708
Firmicutes	arabidopsis_thaliana_France_root	0.0109925221410603
Gemmatimonadota	arabidopsis_thaliana_France_root	0.0018115895964588
Myxococcota	arabidopsis_thaliana_France_root	0.00393048216407165
Nitrospirota	arabidopsis_thaliana_France_root	0
Others	arabidopsis_thaliana_France_root	0.000569683836896939
Patescibacteria	arabidopsis_thaliana_France_root	0.00537107257313954
Planctomycetota	arabidopsis_thaliana_France_root	0.000642052053641669
Proteobacteria	arabidopsis_thaliana_France_root	0.781518382452364
RCP2-54	arabidopsis_thaliana_France_root	0
Spirochaetota	arabidopsis_thaliana_France_root	0
Unassigned	arabidopsis_thaliana_France_root	0
Verrucomicrobiota	arabidopsis_thaliana_France_root	0.0199769672231723
Acidobacteriota	arabidopsis_thaliana_Sweden_soil	0.0905291325187164
Actinobacteriota	arabidopsis_thaliana_Sweden_soil	0.22274373029339
Armatimonadota	arabidopsis_thaliana_Sweden_soil	0.00387784577459165
Bacteroidota	arabidopsis_thaliana_Sweden_soil	0.0512657034023361
Bdellovibrionota	arabidopsis_thaliana_Sweden_soil	0.0126931214539386
Chloroflexi	arabidopsis_thaliana_Sweden_soil	0.110144987704527
Deinococcota	arabidopsis_thaliana_Sweden_soil	0.018705115714927
Desulfobacterota	arabidopsis_thaliana_Sweden_soil	0.00114387546502086
Fibrobacterota	arabidopsis_thaliana_Sweden_soil	0.000451151202349567
Firmicutes	arabidopsis_thaliana_Sweden_soil	0.0424819327412756
Gemmatimonadota	arabidopsis_thaliana_Sweden_soil	0.0125393828861097
Myxococcota	arabidopsis_thaliana_Sweden_soil	0.0178773672532071
Nitrospirota	arabidopsis_thaliana_Sweden_soil	0.00251535231906866
Others	arabidopsis_thaliana_Sweden_soil	0.0053031074101496
Patescibacteria	arabidopsis_thaliana_Sweden_soil	0.0120266521286827
Planctomycetota	arabidopsis_thaliana_Sweden_soil	0.00264352545232258
Proteobacteria	arabidopsis_thaliana_Sweden_soil	0.376638321439002
RCP2-54	arabidopsis_thaliana_Sweden_soil	0.000928261969404116
Spirochaetota	arabidopsis_thaliana_Sweden_soil	1.85548798476403e-05
Unassigned	arabidopsis_thaliana_Sweden_soil	0.0024736647549759
Verrucomicrobiota	arabidopsis_thaliana_Sweden_soil	0.0129992132361573
Acidobacteriota	arabidopsis_thaliana_Sweden_rhizosphere	0.106311745868543
Actinobacteriota	arabidopsis_thaliana_Sweden_rhizosphere	0.308167583893394
Armatimonadota	arabidopsis_thaliana_Sweden_rhizosphere	0.00519361148048298
Bacteroidota	arabidopsis_thaliana_Sweden_rhizosphere	0.0470825327948792
Bdellovibrionota	arabidopsis_thaliana_Sweden_rhizosphere	0.0123946806597183
Chloroflexi	arabidopsis_thaliana_Sweden_rhizosphere	0.0347133589697897
Deinococcota	arabidopsis_thaliana_Sweden_rhizosphere	0.00127270249662377
Desulfobacterota	arabidopsis_thaliana_Sweden_rhizosphere	9.80660158199569e-05
Fibrobacterota	arabidopsis_thaliana_Sweden_rhizosphere	0.00105450072562002
Firmicutes	arabidopsis_thaliana_Sweden_rhizosphere	0.0661510919868185
Gemmatimonadota	arabidopsis_thaliana_Sweden_rhizosphere	0.017640252103901
Myxococcota	arabidopsis_thaliana_Sweden_rhizosphere	0.0228357945987801
Nitrospirota	arabidopsis_thaliana_Sweden_rhizosphere	0.00109548194347919
Others	arabidopsis_thaliana_Sweden_rhizosphere	0.00559337362974942
Patescibacteria	arabidopsis_thaliana_Sweden_rhizosphere	0.00656591000144757
Planctomycetota	arabidopsis_thaliana_Sweden_rhizosphere	0.00614840840824174
Proteobacteria	arabidopsis_thaliana_Sweden_rhizosphere	0.339705891254294
RCP2-54	arabidopsis_thaliana_Sweden_rhizosphere	0.000374366826746668
Spirochaetota	arabidopsis_thaliana_Sweden_rhizosphere	0
Unassigned	arabidopsis_thaliana_Sweden_rhizosphere	0.00134803646354941
Verrucomicrobiota	arabidopsis_thaliana_Sweden_rhizosphere	0.0162526098781211
Acidobacteriota	arabidopsis_thaliana_Sweden_root	0.00706994732377459
Actinobacteriota	arabidopsis_thaliana_Sweden_root	0.112820699651549
Armatimonadota	arabidopsis_thaliana_Sweden_root	0.00135728066371408
Bacteroidota	arabidopsis_thaliana_Sweden_root	0.019039514070357
Bdellovibrionota	arabidopsis_thaliana_Sweden_root	0.00305315215395086
Chloroflexi	arabidopsis_thaliana_Sweden_root	0.00796145396208405
Deinococcota	arabidopsis_thaliana_Sweden_root	0.0197906821080672
Desulfobacterota	arabidopsis_thaliana_Sweden_root	0.000254044837425928
Fibrobacterota	arabidopsis_thaliana_Sweden_root	0.00011089785423593
Firmicutes	arabidopsis_thaliana_Sweden_root	0.0230104305484623
Gemmatimonadota	arabidopsis_thaliana_Sweden_root	0.00183658604724015
Myxococcota	arabidopsis_thaliana_Sweden_root	0.0050709215590932
Nitrospirota	arabidopsis_thaliana_Sweden_root	0.000308610680497169
Others	arabidopsis_thaliana_Sweden_root	0.000718248223515645
Patescibacteria	arabidopsis_thaliana_Sweden_root	0.00534559791287625
Planctomycetota	arabidopsis_thaliana_Sweden_root	0.000206277298962993
Proteobacteria	arabidopsis_thaliana_Sweden_root	0.788074500272325
RCP2-54	arabidopsis_thaliana_Sweden_root	0.000111137559964461
Spirochaetota	arabidopsis_thaliana_Sweden_root	0
Unassigned	arabidopsis_thaliana_Sweden_root	0.000843530921816006
Verrucomicrobiota	arabidopsis_thaliana_Sweden_root	0.00301648635008867
Acidobacteriota	arabidopsis_thaliana_Sweden_rhizoplane	0.0340689206194645
Actinobacteriota	arabidopsis_thaliana_Sweden_rhizoplane	0.185256209340094
Armatimonadota	arabidopsis_thaliana_Sweden_rhizoplane	0.00697117923534547
Bacteroidota	arabidopsis_thaliana_Sweden_rhizoplane	0.0511764493871032
Bdellovibrionota	arabidopsis_thaliana_Sweden_rhizoplane	0.00964896277996972
Chloroflexi	arabidopsis_thaliana_Sweden_rhizoplane	0.0191815339861913
Deinococcota	arabidopsis_thaliana_Sweden_rhizoplane	0.0028936787057775
Desulfobacterota	arabidopsis_thaliana_Sweden_rhizoplane	5.50928465038894e-05
Fibrobacterota	arabidopsis_thaliana_Sweden_rhizoplane	0.000668221047384363
Firmicutes	arabidopsis_thaliana_Sweden_rhizoplane	0.0326592706482923
Gemmatimonadota	arabidopsis_thaliana_Sweden_rhizoplane	0.0056885839492486
Myxococcota	arabidopsis_thaliana_Sweden_rhizoplane	0.0326062610459275
Nitrospirota	arabidopsis_thaliana_Sweden_rhizoplane	0.000548204263879468
Others	arabidopsis_thaliana_Sweden_rhizoplane	0.00370777016286461
Patescibacteria	arabidopsis_thaliana_Sweden_rhizoplane	0.0103610220726599
Planctomycetota	arabidopsis_thaliana_Sweden_rhizoplane	0.00235503533038715
Proteobacteria	arabidopsis_thaliana_Sweden_rhizoplane	0.588990097564587
RCP2-54	arabidopsis_thaliana_Sweden_rhizoplane	0.000167054597009053
Spirochaetota	arabidopsis_thaliana_Sweden_rhizoplane	0
Unassigned	arabidopsis_thaliana_Sweden_rhizoplane	0.00349475207943362
Verrucomicrobiota	arabidopsis_thaliana_Sweden_rhizoplane	0.00950170033787719
Acidobacteriota	arabidopsis_thaliana_Italy_soil	0.0156392140813635
Actinobacteriota	arabidopsis_thaliana_Italy_soil	0.185461020784238
Armatimonadota	arabidopsis_thaliana_Italy_soil	0.00431713346280961
Bacteroidota	arabidopsis_thaliana_Italy_soil	0.107458733501578
Bdellovibrionota	arabidopsis_thaliana_Italy_soil	0.0184499465043408
Chloroflexi	arabidopsis_thaliana_Italy_soil	0.0547941341642467
Deinococcota	arabidopsis_thaliana_Italy_soil	0.0287638301035486
Desulfobacterota	arabidopsis_thaliana_Italy_soil	0.0015100505561412
Fibrobacterota	arabidopsis_thaliana_Italy_soil	0.00104790162362516
Firmicutes	arabidopsis_thaliana_Italy_soil	0.0311153895894466
Gemmatimonadota	arabidopsis_thaliana_Italy_soil	0.0130921366914396
Myxococcota	arabidopsis_thaliana_Italy_soil	0.0272633652090673
Nitrospirota	arabidopsis_thaliana_Italy_soil	0.00454287689485317
Others	arabidopsis_thaliana_Italy_soil	0.00670230405355347
Patescibacteria	arabidopsis_thaliana_Italy_soil	0.00268460774073709
Planctomycetota	arabidopsis_thaliana_Italy_soil	0.00263929233806564
Proteobacteria	arabidopsis_thaliana_Italy_soil	0.476435199827093
RCP2-54	arabidopsis_thaliana_Italy_soil	0.00104889080306178
Spirochaetota	arabidopsis_thaliana_Italy_soil	0.000128199957192824
Unassigned	arabidopsis_thaliana_Italy_soil	0.00177304570186774
Verrucomicrobiota	arabidopsis_thaliana_Italy_soil	0.0151327264117301
Acidobacteriota	arabidopsis_thaliana_Italy_rhizosphere	0.0519594029390105
Actinobacteriota	arabidopsis_thaliana_Italy_rhizosphere	0.276005109896132
Armatimonadota	arabidopsis_thaliana_Italy_rhizosphere	0.00150697873634715
Bacteroidota	arabidopsis_thaliana_Italy_rhizosphere	0.067936780283653
Bdellovibrionota	arabidopsis_thaliana_Italy_rhizosphere	0.0163740699982846
Chloroflexi	arabidopsis_thaliana_Italy_rhizosphere	0.0862316310845886
Deinococcota	arabidopsis_thaliana_Italy_rhizosphere	0.000191864927091327
Desulfobacterota	arabidopsis_thaliana_Italy_rhizosphere	0.00264963484701767
Fibrobacterota	arabidopsis_thaliana_Italy_rhizosphere	0.00149975844049986
Firmicutes	arabidopsis_thaliana_Italy_rhizosphere	0.0387661103474748
Gemmatimonadota	arabidopsis_thaliana_Italy_rhizosphere	0.0439535698523839
Myxococcota	arabidopsis_thaliana_Italy_rhizosphere	0.0361772812839466
Nitrospirota	arabidopsis_thaliana_Italy_rhizosphere	0.00623291483684442
Others	arabidopsis_thaliana_Italy_rhizosphere	0.00929423867989137
Patescibacteria	arabidopsis_thaliana_Italy_rhizosphere	0.00208145968318482
Planctomycetota	arabidopsis_thaliana_Italy_rhizosphere	0.00363719708293001
Proteobacteria	arabidopsis_thaliana_Italy_rhizosphere	0.324696273560374
RCP2-54	arabidopsis_thaliana_Italy_rhizosphere	0.0018961454788441
Spirochaetota	arabidopsis_thaliana_Italy_rhizosphere	0
Unassigned	arabidopsis_thaliana_Italy_rhizosphere	0.00095407954003611
Verrucomicrobiota	arabidopsis_thaliana_Italy_rhizosphere	0.0279554985014654
Acidobacteriota	arabidopsis_thaliana_Italy_rhizoplane	0.0120175069010309
Actinobacteriota	arabidopsis_thaliana_Italy_rhizoplane	0.0774272923106165
Armatimonadota	arabidopsis_thaliana_Italy_rhizoplane	0.000214075491099447
Bacteroidota	arabidopsis_thaliana_Italy_rhizoplane	0.101663596476335
Bdellovibrionota	arabidopsis_thaliana_Italy_rhizoplane	0.012588897392533
Chloroflexi	arabidopsis_thaliana_Italy_rhizoplane	0.0332061322028958
Deinococcota	arabidopsis_thaliana_Italy_rhizoplane	6.88705234159781e-05
Desulfobacterota	arabidopsis_thaliana_Italy_rhizoplane	0.00215590605605469
Fibrobacterota	arabidopsis_thaliana_Italy_rhizoplane	0.00119670885834763
Firmicutes	arabidopsis_thaliana_Italy_rhizoplane	0.0118529117253192
Gemmatimonadota	arabidopsis_thaliana_Italy_rhizoplane	0.0051772505892672
Myxococcota	arabidopsis_thaliana_Italy_rhizoplane	0.0601519585438664
Nitrospirota	arabidopsis_thaliana_Italy_rhizoplane	0.00104758557135897
Others	arabidopsis_thaliana_Italy_rhizoplane	0.00532552129117708
Patescibacteria	arabidopsis_thaliana_Italy_rhizoplane	0.000496165866299068
Planctomycetota	arabidopsis_thaliana_Italy_rhizoplane	0.000768093748890598
Proteobacteria	arabidopsis_thaliana_Italy_rhizoplane	0.642705590206273
RCP2-54	arabidopsis_thaliana_Italy_rhizoplane	0.000140195490974022
Spirochaetota	arabidopsis_thaliana_Italy_rhizoplane	0.0260548646870572
Unassigned	arabidopsis_thaliana_Italy_rhizoplane	0.0010737259054992
Verrucomicrobiota	arabidopsis_thaliana_Italy_rhizoplane	0.00466715016168855
Acidobacteriota	arabidopsis_thaliana_Italy_root	0.00656957178799591
Actinobacteriota	arabidopsis_thaliana_Italy_root	0.172038592572083
Armatimonadota	arabidopsis_thaliana_Italy_root	0.00026326017311132
Bacteroidota	arabidopsis_thaliana_Italy_root	0.0657868958910606
Bdellovibrionota	arabidopsis_thaliana_Italy_root	0.00669956664108756
Chloroflexi	arabidopsis_thaliana_Italy_root	0.0945880922947536
Deinococcota	arabidopsis_thaliana_Italy_root	0.00294936304638319
Desulfobacterota	arabidopsis_thaliana_Italy_root	0.00270030144599247
Fibrobacterota	arabidopsis_thaliana_Italy_root	0.00403053658069266
Firmicutes	arabidopsis_thaliana_Italy_root	0.00798383188953587
Gemmatimonadota	arabidopsis_thaliana_Italy_root	0.00306359705606782
Myxococcota	arabidopsis_thaliana_Italy_root	0.0719135760659155
Nitrospirota	arabidopsis_thaliana_Italy_root	0.000711528757133496
Others	arabidopsis_thaliana_Italy_root	0.00185804166536915
Patescibacteria	arabidopsis_thaliana_Italy_root	0.00207787825850085
Planctomycetota	arabidopsis_thaliana_Italy_root	0.00530606657020852
Proteobacteria	arabidopsis_thaliana_Italy_root	0.54291500610861
RCP2-54	arabidopsis_thaliana_Italy_root	0.000121048547755549
Spirochaetota	arabidopsis_thaliana_Italy_root	0.00351776557058184
Unassigned	arabidopsis_thaliana_Italy_root	0.000420306213214251
Verrucomicrobiota	arabidopsis_thaliana_Italy_root	0.00448517286394662
Acidobacteriota	chlamydomonas_reinhardtii_CAS_phycosphere	0.00605576092441477
Actinobacteriota	chlamydomonas_reinhardtii_CAS_phycosphere	0.060454928505818
Armatimonadota	chlamydomonas_reinhardtii_CAS_phycosphere	0.000490936424100902
Bacteroidota	chlamydomonas_reinhardtii_CAS_phycosphere	0.115959475836993
Bdellovibrionota	chlamydomonas_reinhardtii_CAS_phycosphere	0.0421761221126659
Chloroflexi	chlamydomonas_reinhardtii_CAS_phycosphere	0.00258029161117929
Deinococcota	chlamydomonas_reinhardtii_CAS_phycosphere	0.000244222700980861
Desulfobacterota	chlamydomonas_reinhardtii_CAS_phycosphere	0.00174640699283884
Fibrobacterota	chlamydomonas_reinhardtii_CAS_phycosphere	1.40481006967858e-05
Firmicutes	chlamydomonas_reinhardtii_CAS_phycosphere	0.166713249398115
Gemmatimonadota	chlamydomonas_reinhardtii_CAS_phycosphere	0.00486695571637194
Myxococcota	chlamydomonas_reinhardtii_CAS_phycosphere	0.00359745900681331
Nitrospirota	chlamydomonas_reinhardtii_CAS_phycosphere	0.001790198051587
Others	chlamydomonas_reinhardtii_CAS_phycosphere	0.00434798959722586
Patescibacteria	chlamydomonas_reinhardtii_CAS_phycosphere	0.0236172910039971
Planctomycetota	chlamydomonas_reinhardtii_CAS_phycosphere	1.40575798470535e-05
Proteobacteria	chlamydomonas_reinhardtii_CAS_phycosphere	0.55388387946126
RCP2-54	chlamydomonas_reinhardtii_CAS_phycosphere	0.000713051269248343
Spirochaetota	chlamydomonas_reinhardtii_CAS_phycosphere	0
Unassigned	chlamydomonas_reinhardtii_CAS_phycosphere	0.00167144503757551
Verrucomicrobiota	chlamydomonas_reinhardtii_CAS_phycosphere	0.00906223066827003
Acidobacteriota	arabidopsis_thaliana_CAS_rhizoplane	0.0060993780224425
Actinobacteriota	arabidopsis_thaliana_CAS_rhizoplane	0.0663277625882775
Armatimonadota	arabidopsis_thaliana_CAS_rhizoplane	0.000535434191249441
Bacteroidota	arabidopsis_thaliana_CAS_rhizoplane	0.0726297705948812
Bdellovibrionota	arabidopsis_thaliana_CAS_rhizoplane	0.0129237133681759
Chloroflexi	arabidopsis_thaliana_CAS_rhizoplane	0.0130995619177521
Deinococcota	arabidopsis_thaliana_CAS_rhizoplane	0.000897069067336775
Desulfobacterota	arabidopsis_thaliana_CAS_rhizoplane	0.000419399606628139
Fibrobacterota	arabidopsis_thaliana_CAS_rhizoplane	0.00645707186752622
Firmicutes	arabidopsis_thaliana_CAS_rhizoplane	0.0086087637567538
Gemmatimonadota	arabidopsis_thaliana_CAS_rhizoplane	0.00229200518284491
Myxococcota	arabidopsis_thaliana_CAS_rhizoplane	0.05810301899374
Nitrospirota	arabidopsis_thaliana_CAS_rhizoplane	0.000517772491187596
Others	arabidopsis_thaliana_CAS_rhizoplane	0.00338327212583502
Patescibacteria	arabidopsis_thaliana_CAS_rhizoplane	0.00224434497344835
Planctomycetota	arabidopsis_thaliana_CAS_rhizoplane	0.00112497799369596
Proteobacteria	arabidopsis_thaliana_CAS_rhizoplane	0.730898879848689
RCP2-54	arabidopsis_thaliana_CAS_rhizoplane	0.000110373308272352
Spirochaetota	arabidopsis_thaliana_CAS_rhizoplane	0.00845385855809691
Unassigned	arabidopsis_thaliana_CAS_rhizoplane	0.0016273943936254
Verrucomicrobiota	arabidopsis_thaliana_CAS_rhizoplane	0.00324617714954115
Acidobacteriota	arabidopsis_thaliana_HAS_soil	0.102642569516581
Actinobacteriota	arabidopsis_thaliana_HAS_soil	0.156017322931956
Armatimonadota	arabidopsis_thaliana_HAS_soil	0.00379912784144493
Bacteroidota	arabidopsis_thaliana_HAS_soil	0.025673210244486
Bdellovibrionota	arabidopsis_thaliana_HAS_soil	0.00683084121849131
Chloroflexi	arabidopsis_thaliana_HAS_soil	0.217157456581613
Deinococcota	arabidopsis_thaliana_HAS_soil	0.00017105557381775
Desulfobacterota	arabidopsis_thaliana_HAS_soil	0.00522928581210618
Fibrobacterota	arabidopsis_thaliana_HAS_soil	0.000641998213695486
Firmicutes	arabidopsis_thaliana_HAS_soil	0.0953319134043476
Gemmatimonadota	arabidopsis_thaliana_HAS_soil	0.0299782230235936
Myxococcota	arabidopsis_thaliana_HAS_soil	0.0243639085083718
Nitrospirota	arabidopsis_thaliana_HAS_soil	0.0264936331474437
Others	arabidopsis_thaliana_HAS_soil	0.0121909847493523
Patescibacteria	arabidopsis_thaliana_HAS_soil	0.00427171869160581
Planctomycetota	arabidopsis_thaliana_HAS_soil	0.0068846533815493
Proteobacteria	arabidopsis_thaliana_HAS_soil	0.247009491334096
RCP2-54	arabidopsis_thaliana_HAS_soil	0.00307787195713312
Spirochaetota	arabidopsis_thaliana_HAS_soil	0.000344135628359986
Unassigned	arabidopsis_thaliana_HAS_soil	0.00408371435845552
Verrucomicrobiota	arabidopsis_thaliana_HAS_soil	0.0278068838814994
Acidobacteriota	arabidopsis_thaliana_HAS_rhizosphere	0.0377149075146476
Actinobacteriota	arabidopsis_thaliana_HAS_rhizosphere	0.103888936853618
Armatimonadota	arabidopsis_thaliana_HAS_rhizosphere	0.00359918032997653
Bacteroidota	arabidopsis_thaliana_HAS_rhizosphere	0.0828303099637964
Bdellovibrionota	arabidopsis_thaliana_HAS_rhizosphere	0.00899406977237666
Chloroflexi	arabidopsis_thaliana_HAS_rhizosphere	0.12490489130455
Deinococcota	arabidopsis_thaliana_HAS_rhizosphere	0.000198252645934982
Desulfobacterota	arabidopsis_thaliana_HAS_rhizosphere	0.00394333326979074
Fibrobacterota	arabidopsis_thaliana_HAS_rhizosphere	0.000465656553592224
Firmicutes	arabidopsis_thaliana_HAS_rhizosphere	0.092827260218912
Gemmatimonadota	arabidopsis_thaliana_HAS_rhizosphere	0.0119063312383564
Myxococcota	arabidopsis_thaliana_HAS_rhizosphere	0.0178033703679319
Nitrospirota	arabidopsis_thaliana_HAS_rhizosphere	0.0132544969975043
Others	arabidopsis_thaliana_HAS_rhizosphere	0.00825579888991585
Patescibacteria	arabidopsis_thaliana_HAS_rhizosphere	0.00408924519111259
Planctomycetota	arabidopsis_thaliana_HAS_rhizosphere	0.0043659634144335
Proteobacteria	arabidopsis_thaliana_HAS_rhizosphere	0.454460658179243
RCP2-54	arabidopsis_thaliana_HAS_rhizosphere	0.00135201315750181
Spirochaetota	arabidopsis_thaliana_HAS_rhizosphere	0.000906832135049419
Unassigned	arabidopsis_thaliana_HAS_rhizosphere	0.00462199234763202
Verrucomicrobiota	arabidopsis_thaliana_HAS_rhizosphere	0.0196164996541247
Acidobacteriota	arabidopsis_thaliana_HAS_root	0.00449923625854251
Actinobacteriota	arabidopsis_thaliana_HAS_root	0.115568652987101
Armatimonadota	arabidopsis_thaliana_HAS_root	0.00289854763269338
Bacteroidota	arabidopsis_thaliana_HAS_root	0.0823058895670973
Bdellovibrionota	arabidopsis_thaliana_HAS_root	0.00830231188222269
Chloroflexi	arabidopsis_thaliana_HAS_root	0.022354692453122
Deinococcota	arabidopsis_thaliana_HAS_root	0.000100097353652554
Desulfobacterota	arabidopsis_thaliana_HAS_root	0.000403543255661046
Fibrobacterota	arabidopsis_thaliana_HAS_root	0.000180670035654494
Firmicutes	arabidopsis_thaliana_HAS_root	0.0364419360434032
Gemmatimonadota	arabidopsis_thaliana_HAS_root	0.00117830791233551
Myxococcota	arabidopsis_thaliana_HAS_root	0.0240178203454474
Nitrospirota	arabidopsis_thaliana_HAS_root	0.000623576702374854
Others	arabidopsis_thaliana_HAS_root	0.00180525039120208
Patescibacteria	arabidopsis_thaliana_HAS_root	0.00181813526484976
Planctomycetota	arabidopsis_thaliana_HAS_root	0.000573420431407466
Proteobacteria	arabidopsis_thaliana_HAS_root	0.691533476787647
RCP2-54	arabidopsis_thaliana_HAS_root	3.10479061993184e-05
Spirochaetota	arabidopsis_thaliana_HAS_root	0.00168292149850991
Unassigned	arabidopsis_thaliana_HAS_root	0.00149564077507675
Verrucomicrobiota	arabidopsis_thaliana_HAS_root	0.00218482451580047
Acidobacteriota	lotus_japonicus_CAS_root	0.00166307464506709
Actinobacteriota	lotus_japonicus_CAS_root	0.122609023853887
Armatimonadota	lotus_japonicus_CAS_root	0.000131474967160937
Bacteroidota	lotus_japonicus_CAS_root	0.10599056679025
Bdellovibrionota	lotus_japonicus_CAS_root	0.00766940988760954
Chloroflexi	lotus_japonicus_CAS_root	0.0298976488055933
Deinococcota	lotus_japonicus_CAS_root	0.000250783333108215
Desulfobacterota	lotus_japonicus_CAS_root	4.19214599438147e-05
Fibrobacterota	lotus_japonicus_CAS_root	0.000640024486809934
Firmicutes	lotus_japonicus_CAS_root	0.00128073362875534
Gemmatimonadota	lotus_japonicus_CAS_root	0.000317353553403024
Myxococcota	lotus_japonicus_CAS_root	0.0220701859492087
Nitrospirota	lotus_japonicus_CAS_root	0.000125629264315462
Others	lotus_japonicus_CAS_root	0.000645804949836162
Patescibacteria	lotus_japonicus_CAS_root	0.00239595271257381
Planctomycetota	lotus_japonicus_CAS_root	0.000161399889281152
Proteobacteria	lotus_japonicus_CAS_root	0.685531298665205
RCP2-54	lotus_japonicus_CAS_root	4.78404311068904e-05
Spirochaetota	lotus_japonicus_CAS_root	0.00143014496343034
Unassigned	lotus_japonicus_CAS_root	0.0157714631321277
Verrucomicrobiota	lotus_japonicus_CAS_root	0.00132826463132625
Acidobacteriota	lotus_japonicus_CAS_rhizosphere	0.0135403948511034
Actinobacteriota	lotus_japonicus_CAS_rhizosphere	0.0426683288238281
Armatimonadota	lotus_japonicus_CAS_rhizosphere	0.000463945901725178
Bacteroidota	lotus_japonicus_CAS_rhizosphere	0.0598560391766454
Bdellovibrionota	lotus_japonicus_CAS_rhizosphere	0.00854292399331484
Chloroflexi	lotus_japonicus_CAS_rhizosphere	0.146927218943703
Deinococcota	lotus_japonicus_CAS_rhizosphere	0.000850080625681036
Desulfobacterota	lotus_japonicus_CAS_rhizosphere	0.000934364386503914
Fibrobacterota	lotus_japonicus_CAS_rhizosphere	0.000424030859508855
Firmicutes	lotus_japonicus_CAS_rhizosphere	0.00775957563444575
Gemmatimonadota	lotus_japonicus_CAS_rhizosphere	0.00683161254880245
Myxococcota	lotus_japonicus_CAS_rhizosphere	0.0125817542728224
Nitrospirota	lotus_japonicus_CAS_rhizosphere	0.0060517308083945
Others	lotus_japonicus_CAS_rhizosphere	0.00462164163582432
Patescibacteria	lotus_japonicus_CAS_rhizosphere	0.00306413803153746
Planctomycetota	lotus_japonicus_CAS_rhizosphere	0.00206547118290858
Proteobacteria	lotus_japonicus_CAS_rhizosphere	0.667787963225846
RCP2-54	lotus_japonicus_CAS_rhizosphere	0.00196416715627177
Spirochaetota	lotus_japonicus_CAS_rhizosphere	0.000817670168964099
