ID	Exemplar	Cluster	Cluster_size
ASV_1155	ASV_191	30	34
ASV_1377	ASV_191	30	34
ASV_1486	ASV_191	30	34
ASV_1513	ASV_191	30	34
ASV_1610	ASV_191	30	34
ASV_1655	ASV_191	30	34
ASV_1765	ASV_191	30	34
ASV_2056	ASV_191	30	34
ASV_2171	ASV_191	30	34
ASV_2174	ASV_191	30	34
ASV_2213	ASV_191	30	34
ASV_2260	ASV_191	30	34
ASV_2267	ASV_191	30	34
ASV_2528	ASV_191	30	34
ASV_2622	ASV_191	30	34
ASV_2626	ASV_191	30	34
ASV_2782	ASV_191	30	34
ASV_4164	ASV_191	30	34
ASV_4761	ASV_191	30	34
ASV_197	ASV_197	31	15
ASV_198	ASV_197	31	15
ASV_295	ASV_197	31	15
ASV_345	ASV_197	31	15
ASV_418	ASV_197	31	15
ASV_420	ASV_197	31	15
ASV_563	ASV_197	31	15
ASV_652	ASV_197	31	15
ASV_809	ASV_197	31	15
ASV_851	ASV_197	31	15
ASV_1014	ASV_197	31	15
ASV_1348	ASV_197	31	15
ASV_1692	ASV_197	31	15
ASV_2486	ASV_197	31	15
ASV_2513	ASV_197	31	15
ASV_9	ASV_202	32	11
ASV_202	ASV_202	32	11
ASV_471	ASV_202	32	11
ASV_797	ASV_202	32	11
ASV_1057	ASV_202	32	11
ASV_1165	ASV_202	32	11
ASV_1193	ASV_202	32	11
ASV_2057	ASV_202	32	11
ASV_2300	ASV_202	32	11
ASV_2471	ASV_202	32	11
ASV_4468	ASV_202	32	11
ASV_215	ASV_215	33	3
ASV_281	ASV_215	33	3
ASV_1464	ASV_215	33	3
ASV_217	ASV_217	34	3
ASV_1466	ASV_217	34	3
ASV_2069	ASV_217	34	3
ASV_122	ASV_221	35	22
ASV_124	ASV_221	35	22
ASV_161	ASV_221	35	22
ASV_221	ASV_221	35	22
ASV_245	ASV_221	35	22
ASV_353	ASV_221	35	22
ASV_386	ASV_221	35	22
ASV_523	ASV_221	35	22
ASV_528	ASV_221	35	22
ASV_561	ASV_221	35	22
ASV_596	ASV_221	35	22
ASV_654	ASV_221	35	22
ASV_1079	ASV_221	35	22
ASV_1258	ASV_221	35	22
ASV_1286	ASV_221	35	22
ASV_1342	ASV_221	35	22
ASV_1654	ASV_221	35	22
ASV_1809	ASV_221	35	22
ASV_1810	ASV_221	35	22
ASV_2283	ASV_221	35	22
ASV_2376	ASV_221	35	22
ASV_2508	ASV_221	35	22
ASV_156	ASV_222	36	28
ASV_222	ASV_222	36	28
ASV_282	ASV_222	36	28
ASV_346	ASV_222	36	28
ASV_365	ASV_222	36	28
ASV_394	ASV_222	36	28
ASV_518	ASV_222	36	28
ASV_567	ASV_222	36	28
ASV_595	ASV_222	36	28
ASV_699	ASV_222	36	28
ASV_807	ASV_222	36	28
ASV_918	ASV_222	36	28
ASV_1125	ASV_222	36	28
ASV_1129	ASV_222	36	28
ASV_1262	ASV_222	36	28
ASV_1327	ASV_222	36	28
ASV_1408	ASV_222	36	28
ASV_1471	ASV_222	36	28
ASV_1602	ASV_222	36	28
ASV_1604	ASV_222	36	28
ASV_1676	ASV_222	36	28
ASV_1760	ASV_222	36	28
ASV_1881	ASV_222	36	28
ASV_1915	ASV_222	36	28
ASV_1918	ASV_222	36	28
ASV_2233	ASV_222	36	28
ASV_2538	ASV_222	36	28
ASV_2671	ASV_222	36	28
ASV_22	ASV_238	37	4
ASV_238	ASV_238	37	4
ASV_1500	ASV_238	37	4
ASV_2613	ASV_238	37	4
ASV_279	ASV_279	38	9
ASV_721	ASV_279	38	9
ASV_1060	ASV_279	38	9
ASV_1614	ASV_279	38	9
ASV_1670	ASV_279	38	9
ASV_2070	ASV_279	38	9
ASV_2440	ASV_279	38	9
ASV_2712	ASV_279	38	9
ASV_3916	ASV_279	38	9
ASV_12	ASV_283	39	30
ASV_14	ASV_283	39	30
ASV_26	ASV_283	39	30
ASV_61	ASV_283	39	30
ASV_115	ASV_283	39	30
ASV_148	ASV_283	39	30
ASV_194	ASV_283	39	30
ASV_283	ASV_283	39	30
ASV_301	ASV_283	39	30
ASV_321	ASV_283	39	30
ASV_424	ASV_283	39	30
ASV_438	ASV_283	39	30
ASV_452	ASV_283	39	30
ASV_491	ASV_283	39	30
ASV_504	ASV_283	39	30
ASV_538	ASV_283	39	30
ASV_539	ASV_283	39	30
ASV_590	ASV_283	39	30
ASV_692	ASV_283	39	30
ASV_710	ASV_283	39	30
ASV_751	ASV_283	39	30
ASV_1043	ASV_283	39	30
ASV_1056	ASV_283	39	30
ASV_1086	ASV_283	39	30
ASV_1200	ASV_283	39	30
ASV_1227	ASV_283	39	30
ASV_1499	ASV_283	39	30
ASV_1540	ASV_283	39	30
ASV_1784	ASV_283	39	30
ASV_2226	ASV_283	39	30
ASV_73	ASV_289	40	22
ASV_289	ASV_289	40	22
ASV_352	ASV_289	40	22
ASV_377	ASV_289	40	22
ASV_397	ASV_289	40	22
ASV_516	ASV_289	40	22
ASV_862	ASV_289	40	22
ASV_893	ASV_289	40	22
ASV_1153	ASV_289	40	22
ASV_1187	ASV_289	40	22
ASV_1515	ASV_289	40	22
ASV_1548	ASV_289	40	22
ASV_1866	ASV_289	40	22
ASV_1923	ASV_289	40	22
ASV_2035	ASV_289	40	22
ASV_2218	ASV_289	40	22
ASV_2302	ASV_289	40	22
ASV_2375	ASV_289	40	22
ASV_2505	ASV_289	40	22
ASV_2802	ASV_289	40	22
ASV_2821	ASV_289	40	22
ASV_2986	ASV_289	40	22
ASV_99	ASV_291	41	19
ASV_120	ASV_291	41	19
ASV_123	ASV_291	41	19
ASV_134	ASV_291	41	19
ASV_186	ASV_291	41	19
ASV_270	ASV_291	41	19
ASV_278	ASV_291	41	19
ASV_291	ASV_291	41	19
ASV_371	ASV_291	41	19
ASV_395	ASV_291	41	19
ASV_446	ASV_291	41	19
ASV_487	ASV_291	41	19
ASV_545	ASV_291	41	19
ASV_660	ASV_291	41	19
ASV_830	ASV_291	41	19
ASV_921	ASV_291	41	19
ASV_989	ASV_291	41	19
ASV_1167	ASV_291	41	19
ASV_2592	ASV_291	41	19
ASV_201	ASV_337	42	7
ASV_337	ASV_337	42	7
ASV_1493	ASV_337	42	7
ASV_1868	ASV_337	42	7
ASV_2067	ASV_337	42	7
ASV_2806	ASV_337	42	7
ASV_4932	ASV_337	42	7
ASV_18	ASV_359	43	4
ASV_359	ASV_359	43	4
ASV_379	ASV_359	43	4
ASV_634	ASV_359	43	4
ASV_376	ASV_376	44	10
ASV_633	ASV_376	44	10
ASV_725	ASV_376	44	10
ASV_1140	ASV_376	44	10
ASV_1411	ASV_376	44	10
ASV_1529	ASV_376	44	10
ASV_1863	ASV_376	44	10
ASV_1869	ASV_376	44	10
ASV_2994	ASV_376	44	10
ASV_4022	ASV_376	44	10
ASV_103	ASV_382	45	8
ASV_110	ASV_382	45	8
ASV_256	ASV_382	45	8
ASV_382	ASV_382	45	8
ASV_511	ASV_382	45	8
ASV_593	ASV_382	45	8
ASV_601	ASV_382	45	8
ASV_2040	ASV_382	45	8
ASV_34	ASV_388	46	15
ASV_159	ASV_388	46	15
ASV_183	ASV_388	46	15
ASV_232	ASV_388	46	15
ASV_235	ASV_388	46	15
ASV_388	ASV_388	46	15
ASV_449	ASV_388	46	15
ASV_659	ASV_388	46	15
ASV_712	ASV_388	46	15
ASV_790	ASV_388	46	15
ASV_866	ASV_388	46	15
ASV_905	ASV_388	46	15
ASV_1220	ASV_388	46	15
ASV_1489	ASV_388	46	15
ASV_2573	ASV_388	46	15
ASV_56	ASV_400	47	16
ASV_119	ASV_400	47	16
ASV_400	ASV_400	47	16
ASV_408	ASV_400	47	16
ASV_432	ASV_400	47	16
ASV_510	ASV_400	47	16
ASV_607	ASV_400	47	16
ASV_609	ASV_400	47	16
ASV_629	ASV_400	47	16
ASV_956	ASV_400	47	16
ASV_981	ASV_400	47	16
ASV_1139	ASV_400	47	16
ASV_1276	ASV_400	47	16
ASV_2073	ASV_400	47	16
ASV_2121	ASV_400	47	16
ASV_2322	ASV_400	47	16
ASV_207	ASV_425	48	18
ASV_315	ASV_425	48	18
ASV_331	ASV_425	48	18
ASV_370	ASV_425	48	18
ASV_425	ASV_425	48	18
ASV_685	ASV_425	48	18
ASV_733	ASV_425	48	18
ASV_910	ASV_425	48	18
ASV_1040	ASV_425	48	18
ASV_1081	ASV_425	48	18
ASV_1392	ASV_425	48	18
ASV_1452	ASV_425	48	18
ASV_2119	ASV_425	48	18
ASV_2234	ASV_425	48	18
ASV_2464	ASV_425	48	18
ASV_2795	ASV_425	48	18
ASV_3023	ASV_425	48	18
ASV_5449	ASV_425	48	18
ASV_96	ASV_426	49	14
ASV_351	ASV_426	49	14
ASV_426	ASV_426	49	14
ASV_1294	ASV_426	49	14
ASV_1992	ASV_426	49	14
ASV_2109	ASV_426	49	14
ASV_2127	ASV_426	49	14
ASV_2170	ASV_426	49	14
ASV_2185	ASV_426	49	14
ASV_2279	ASV_426	49	14
ASV_2327	ASV_426	49	14
ASV_2413	ASV_426	49	14
ASV_2685	ASV_426	49	14
ASV_3025	ASV_426	49	14
ASV_36	ASV_434	50	8
ASV_434	ASV_434	50	8
ASV_509	ASV_434	50	8
ASV_534	ASV_434	50	8
ASV_782	ASV_434	50	8
ASV_1274	ASV_434	50	8
ASV_1997	ASV_434	50	8
ASV_2147	ASV_434	50	8
ASV_143	ASV_461	51	37
ASV_380	ASV_461	51	37
ASV_461	ASV_461	51	37
ASV_479	ASV_461	51	37
ASV_497	ASV_461	51	37
ASV_762	ASV_461	51	37
ASV_812	ASV_461	51	37
ASV_926	ASV_461	51	37
ASV_1000	ASV_461	51	37
ASV_1006	ASV_461	51	37
ASV_1083	ASV_461	51	37
ASV_1137	ASV_461	51	37
ASV_1229	ASV_461	51	37
ASV_1410	ASV_461	51	37
ASV_1658	ASV_461	51	37
ASV_1741	ASV_461	51	37
ASV_1783	ASV_461	51	37
ASV_1847	ASV_461	51	37
ASV_1890	ASV_461	51	37
ASV_1947	ASV_461	51	37
ASV_1998	ASV_461	51	37
ASV_2041	ASV_461	51	37
ASV_2126	ASV_461	51	37
ASV_2172	ASV_461	51	37
ASV_2180	ASV_461	51	37
ASV_2251	ASV_461	51	37
ASV_2436	ASV_461	51	37
ASV_2761	ASV_461	51	37
ASV_2845	ASV_461	51	37
ASV_3141	ASV_461	51	37
ASV_3166	ASV_461	51	37
ASV_3211	ASV_461	51	37
ASV_3360	ASV_461	51	37
ASV_3363	ASV_461	51	37
ASV_3497	ASV_461	51	37
ASV_3745	ASV_461	51	37
ASV_3941	ASV_461	51	37
ASV_468	ASV_468	52	7
ASV_490	ASV_468	52	7
ASV_653	ASV_468	52	7
ASV_765	ASV_468	52	7
ASV_1818	ASV_468	52	7
ASV_2606	ASV_468	52	7
ASV_2679	ASV_468	52	7
ASV_447	ASV_494	53	9
ASV_494	ASV_494	53	9
ASV_582	ASV_494	53	9
ASV_587	ASV_494	53	9
ASV_786	ASV_494	53	9
ASV_945	ASV_494	53	9
ASV_1033	ASV_494	53	9
ASV_2243	ASV_494	53	9
ASV_2354	ASV_494	53	9
ASV_496	ASV_496	54	7
ASV_702	ASV_496	54	7
ASV_799	ASV_496	54	7
ASV_877	ASV_496	54	7
ASV_946	ASV_496	54	7
ASV_1136	ASV_496	54	7
ASV_1416	ASV_496	54	7
ASV_58	ASV_530	55	5
ASV_530	ASV_530	55	5
ASV_1181	ASV_530	55	5
ASV_1714	ASV_530	55	5
ASV_2442	ASV_530	55	5
ASV_84	ASV_537	56	49
ASV_168	ASV_537	56	49
ASV_216	ASV_537	56	49
ASV_254	ASV_537	56	49
ASV_267	ASV_537	56	49
ASV_303	ASV_537	56	49
ASV_336	ASV_537	56	49
ASV_342	ASV_537	56	49
ASV_384	ASV_537	56	49
ASV_390	ASV_537	56	49
ASV_410	ASV_537	56	49
ASV_500	ASV_537	56	49
ASV_503	ASV_537	56	49
ASV_527	ASV_537	56	49
ASV_537	ASV_537	56	49
ASV_591	ASV_537	56	49
ASV_608	ASV_537	56	49
ASV_612	ASV_537	56	49
ASV_687	ASV_537	56	49
ASV_695	ASV_537	56	49
ASV_729	ASV_537	56	49
ASV_734	ASV_537	56	49
ASV_748	ASV_537	56	49
ASV_792	ASV_537	56	49
ASV_827	ASV_537	56	49
ASV_929	ASV_537	56	49
ASV_936	ASV_537	56	49
ASV_1003	ASV_537	56	49
ASV_1012	ASV_537	56	49
ASV_1027	ASV_537	56	49
ASV_1080	ASV_537	56	49
ASV_1107	ASV_537	56	49
ASV_1116	ASV_537	56	49
ASV_1119	ASV_537	56	49
ASV_1124	ASV_537	56	49
ASV_1211	ASV_537	56	49
ASV_1252	ASV_537	56	49
ASV_1322	ASV_537	56	49
ASV_1382	ASV_537	56	49
ASV_1485	ASV_537	56	49
ASV_1511	ASV_537	56	49
ASV_1512	ASV_537	56	49
ASV_1536	ASV_537	56	49
ASV_1585	ASV_537	56	49
ASV_1629	ASV_537	56	49
ASV_1853	ASV_537	56	49
ASV_1988	ASV_537	56	49
ASV_2187	ASV_537	56	49
ASV_2225	ASV_537	56	49
ASV_546	ASV_580	57	7
ASV_580	ASV_580	57	7
ASV_898	ASV_580	57	7
ASV_900	ASV_580	57	7
ASV_932	ASV_580	57	7
ASV_933	ASV_580	57	7
ASV_1035	ASV_580	57	7
ASV_5	ASV_640	58	15
ASV_140	ASV_640	58	15
ASV_640	ASV_640	58	15
ASV_826	ASV_640	58	15
ASV_925	ASV_640	58	15
ASV_1002	ASV_640	58	15
ASV_1093	ASV_640	58	15
ASV_1190	ASV_640	58	15
ASV_1235	ASV_640	58	15
ASV_1326	ASV_640	58	15
ASV_1418	ASV_640	58	15
ASV_1770	ASV_640	58	15
ASV_1894	ASV_640	58	15
ASV_1910	ASV_640	58	15
ASV_3568	ASV_640	58	15
ASV_102	ASV_686	59	14
ASV_236	ASV_686	59	14
ASV_241	ASV_686	59	14
ASV_686	ASV_686	59	14
ASV_778	ASV_686	59	14
ASV_779	ASV_686	59	14
ASV_1185	ASV_686	59	14
ASV_1315	ASV_686	59	14
ASV_1465	ASV_686	59	14
ASV_1595	ASV_686	59	14
ASV_1709	ASV_686	59	14
ASV_2309	ASV_686	59	14
ASV_2490	ASV_686	59	14
ASV_2495	ASV_686	59	14
ASV_466	ASV_723	60	20
ASV_569	ASV_723	60	20
ASV_649	ASV_723	60	20
ASV_681	ASV_723	60	20
ASV_683	ASV_723	60	20
ASV_720	ASV_723	60	20
ASV_723	ASV_723	60	20
ASV_880	ASV_723	60	20
ASV_908	ASV_723	60	20
ASV_985	ASV_723	60	20
ASV_1054	ASV_723	60	20
ASV_1232	ASV_723	60	20
ASV_1295	ASV_723	60	20
ASV_1674	ASV_723	60	20
ASV_1732	ASV_723	60	20
ASV_1930	ASV_723	60	20
ASV_1986	ASV_723	60	20
ASV_2522	ASV_723	60	20
ASV_2630	ASV_723	60	20
ASV_2919	ASV_723	60	20
ASV_234	ASV_744	61	25
ASV_364	ASV_744	61	25
ASV_542	ASV_744	61	25
ASV_543	ASV_744	61	25
ASV_744	ASV_744	61	25
ASV_835	ASV_744	61	25
ASV_864	ASV_744	61	25
ASV_885	ASV_744	61	25
ASV_967	ASV_744	61	25
ASV_1164	ASV_744	61	25
ASV_1239	ASV_744	61	25
ASV_1451	ASV_744	61	25
ASV_1497	ASV_744	61	25
ASV_1611	ASV_744	61	25
ASV_1779	ASV_744	61	25
ASV_1804	ASV_744	61	25
ASV_1945	ASV_744	61	25
ASV_1949	ASV_744	61	25
ASV_1960	ASV_744	61	25
ASV_2029	ASV_744	61	25
ASV_2263	ASV_744	61	25
ASV_2499	ASV_744	61	25
ASV_2603	ASV_744	61	25
ASV_2939	ASV_744	61	25
ASV_3151	ASV_744	61	25
ASV_218	ASV_774	62	12
ASV_284	ASV_774	62	12
ASV_774	ASV_774	62	12
ASV_798	ASV_774	62	12
ASV_951	ASV_774	62	12
ASV_1048	ASV_774	62	12
ASV_1104	ASV_774	62	12
ASV_1133	ASV_774	62	12
ASV_1310	ASV_774	62	12
ASV_1755	ASV_774	62	12
ASV_2757	ASV_774	62	12
ASV_3095	ASV_774	62	12
ASV_195	ASV_775	63	8
ASV_261	ASV_775	63	8
ASV_555	ASV_775	63	8
ASV_775	ASV_775	63	8
ASV_859	ASV_775	63	8
ASV_1800	ASV_775	63	8
ASV_1861	ASV_775	63	8
ASV_2660	ASV_775	63	8
ASV_316	ASV_819	64	25
ASV_322	ASV_819	64	25
ASV_618	ASV_819	64	25
ASV_819	ASV_819	64	25
ASV_913	ASV_819	64	25
ASV_942	ASV_819	64	25
ASV_950	ASV_819	64	25
ASV_1076	ASV_819	64	25
ASV_1121	ASV_819	64	25
ASV_1335	ASV_819	64	25
ASV_1490	ASV_819	64	25
ASV_1539	ASV_819	64	25
ASV_1564	ASV_819	64	25
ASV_1625	ASV_819	64	25
ASV_1646	ASV_819	64	25
ASV_1656	ASV_819	64	25
ASV_1697	ASV_819	64	25
ASV_1745	ASV_819	64	25
ASV_1857	ASV_819	64	25
ASV_1937	ASV_819	64	25
ASV_2169	ASV_819	64	25
ASV_2244	ASV_819	64	25
ASV_2356	ASV_819	64	25
ASV_3451	ASV_819	64	25
ASV_3530	ASV_819	64	25
ASV_30	ASV_825	65	3
ASV_825	ASV_825	65	3
ASV_2965	ASV_825	65	3
ASV_164	ASV_853	66	6
ASV_828	ASV_853	66	6
ASV_853	ASV_853	66	6
ASV_1504	ASV_853	66	6
ASV_2232	ASV_853	66	6
ASV_3435	ASV_853	66	6
ASV_224	ASV_856	67	35
ASV_247	ASV_856	67	35
ASV_251	ASV_856	67	35
ASV_406	ASV_856	67	35
ASV_448	ASV_856	67	35
ASV_730	ASV_856	67	35
ASV_753	ASV_856	67	35
ASV_793	ASV_856	67	35
ASV_856	ASV_856	67	35
ASV_881	ASV_856	67	35
ASV_888	ASV_856	67	35
ASV_970	ASV_856	67	35
ASV_1004	ASV_856	67	35
ASV_1103	ASV_856	67	35
ASV_1127	ASV_856	67	35
ASV_1192	ASV_856	67	35
ASV_1316	ASV_856	67	35
ASV_1438	ASV_856	67	35
ASV_1481	ASV_856	67	35
ASV_1501	ASV_856	67	35
ASV_1665	ASV_856	67	35
ASV_1756	ASV_856	67	35
ASV_1867	ASV_856	67	35
ASV_1911	ASV_856	67	35
ASV_1927	ASV_856	67	35
ASV_1932	ASV_856	67	35
ASV_1978	ASV_856	67	35
ASV_1981	ASV_856	67	35
ASV_2068	ASV_856	67	35
ASV_2148	ASV_856	67	35
ASV_2362	ASV_856	67	35
ASV_2415	ASV_856	67	35
ASV_2602	ASV_856	67	35
ASV_3146	ASV_856	67	35
ASV_3157	ASV_856	67	35
ASV_861	ASV_861	68	3
ASV_2009	ASV_861	68	3
ASV_3373	ASV_861	68	3
ASV_223	ASV_891	69	9
ASV_573	ASV_891	69	9
ASV_761	ASV_891	69	9
ASV_891	ASV_891	69	9
ASV_1008	ASV_891	69	9
ASV_1265	ASV_891	69	9
ASV_1892	ASV_891	69	9
ASV_2358	ASV_891	69	9
ASV_2453	ASV_891	69	9
ASV_469	ASV_975	70	9
ASV_669	ASV_975	70	9
ASV_975	ASV_975	70	9
ASV_1100	ASV_975	70	9
ASV_1117	ASV_975	70	9
ASV_1312	ASV_975	70	9
ASV_1476	ASV_975	70	9
ASV_2403	ASV_975	70	9
ASV_2860	ASV_975	70	9
ASV_586	ASV_998	71	8
ASV_883	ASV_998	71	8
ASV_998	ASV_998	71	8
ASV_1430	ASV_998	71	8
ASV_1735	ASV_998	71	8
ASV_1885	ASV_998	71	8
ASV_1889	ASV_998	71	8
ASV_2099	ASV_998	71	8
ASV_749	ASV_1020	72	6
ASV_1020	ASV_1020	72	6
ASV_1484	ASV_1020	72	6
ASV_1552	ASV_1020	72	6
ASV_1590	ASV_1020	72	6
ASV_2635	ASV_1020	72	6
ASV_78	ASV_1028	73	25
ASV_137	ASV_1028	73	25
ASV_230	ASV_1028	73	25
ASV_514	ASV_1028	73	25
ASV_706	ASV_1028	73	25
ASV_816	ASV_1028	73	25
ASV_857	ASV_1028	73	25
ASV_870	ASV_1028	73	25
ASV_917	ASV_1028	73	25
ASV_1028	ASV_1028	73	25
ASV_1044	ASV_1028	73	25
ASV_1209	ASV_1028	73	25
ASV_1228	ASV_1028	73	25
ASV_1305	ASV_1028	73	25
ASV_1366	ASV_1028	73	25
ASV_1474	ASV_1028	73	25
ASV_2051	ASV_1028	73	25
ASV_2200	ASV_1028	73	25
ASV_2427	ASV_1028	73	25
ASV_2518	ASV_1028	73	25
ASV_2617	ASV_1028	73	25
ASV_3000	ASV_1028	73	25
ASV_3185	ASV_1028	73	25
ASV_3252	ASV_1028	73	25
ASV_3282	ASV_1028	73	25
ASV_358	ASV_1096	74	7
ASV_548	ASV_1096	74	7
ASV_1096	ASV_1096	74	7
ASV_2355	ASV_1096	74	7
ASV_2718	ASV_1096	74	7
ASV_2774	ASV_1096	74	7
ASV_5091	ASV_1096	74	7
ASV_214	ASV_1097	75	15
ASV_565	ASV_1097	75	15
ASV_714	ASV_1097	75	15
ASV_971	ASV_1097	75	15
ASV_991	ASV_1097	75	15
ASV_1097	ASV_1097	75	15
ASV_1257	ASV_1097	75	15
ASV_1468	ASV_1097	75	15
ASV_1507	ASV_1097	75	15
ASV_1570	ASV_1097	75	15
ASV_1599	ASV_1097	75	15
ASV_1696	ASV_1097	75	15
ASV_1816	ASV_1097	75	15
ASV_2038	ASV_1097	75	15
ASV_2351	ASV_1097	75	15
ASV_818	ASV_1176	76	8
ASV_878	ASV_1176	76	8
ASV_1176	ASV_1176	76	8
ASV_1462	ASV_1176	76	8
ASV_2349	ASV_1176	76	8
ASV_3045	ASV_1176	76	8
ASV_3124	ASV_1176	76	8
ASV_3158	ASV_1176	76	8
ASV_286	ASV_1212	77	8
ASV_319	ASV_1212	77	8
ASV_396	ASV_1212	77	8
ASV_493	ASV_1212	77	8
ASV_1212	ASV_1212	77	8
ASV_1917	ASV_1212	77	8
ASV_2186	ASV_1212	77	8
ASV_2707	ASV_1212	77	8
ASV_52	ASV_1231	78	7
ASV_459	ASV_1231	78	7
ASV_1023	ASV_1231	78	7
ASV_1231	ASV_1231	78	7
ASV_1841	ASV_1231	78	7
ASV_2918	ASV_1231	78	7
ASV_3288	ASV_1231	78	7
ASV_1283	ASV_1283	79	6
ASV_2117	ASV_1283	79	6
ASV_2827	ASV_1283	79	6
ASV_2846	ASV_1283	79	6
ASV_4112	ASV_1283	79	6
ASV_4310	ASV_1283	79	6
ASV_199	ASV_1363	80	3
ASV_1363	ASV_1363	80	3
ASV_1556	ASV_1363	80	3
ASV_402	ASV_1369	81	5
ASV_689	ASV_1369	81	5
ASV_1369	ASV_1369	81	5
ASV_1715	ASV_1369	81	5
ASV_2416	ASV_1369	81	5
ASV_437	ASV_1413	82	17
ASV_445	ASV_1413	82	17
ASV_481	ASV_1413	82	17
ASV_648	ASV_1413	82	17
ASV_704	ASV_1413	82	17
ASV_727	ASV_1413	82	17
ASV_1019	ASV_1413	82	17
ASV_1346	ASV_1413	82	17
ASV_1413	ASV_1413	82	17
ASV_1446	ASV_1413	82	17
ASV_1628	ASV_1413	82	17
ASV_1698	ASV_1413	82	17
ASV_1975	ASV_1413	82	17
ASV_2214	ASV_1413	82	17
ASV_2900	ASV_1413	82	17
ASV_3671	ASV_1413	82	17
ASV_4129	ASV_1413	82	17
ASV_773	ASV_1419	83	12
ASV_848	ASV_1419	83	12
ASV_1419	ASV_1419	83	12
ASV_1520	ASV_1419	83	12
ASV_1681	ASV_1419	83	12
ASV_1701	ASV_1419	83	12
ASV_1990	ASV_1419	83	12
ASV_2178	ASV_1419	83	12
ASV_2189	ASV_1419	83	12
ASV_2360	ASV_1419	83	12
ASV_2370	ASV_1419	83	12
ASV_2640	ASV_1419	83	12
ASV_163	ASV_1424	84	6
ASV_757	ASV_1424	84	6
ASV_836	ASV_1424	84	6
ASV_954	ASV_1424	84	6
ASV_1424	ASV_1424	84	6
ASV_2688	ASV_1424	84	6
ASV_193	ASV_1447	85	33
ASV_243	ASV_1447	85	33
ASV_435	ASV_1447	85	33
ASV_441	ASV_1447	85	33
ASV_553	ASV_1447	85	33
ASV_613	ASV_1447	85	33
ASV_642	ASV_1447	85	33
ASV_667	ASV_1447	85	33
ASV_698	ASV_1447	85	33
ASV_823	ASV_1447	85	33
ASV_892	ASV_1447	85	33
ASV_895	ASV_1447	85	33
ASV_972	ASV_1447	85	33
ASV_1215	ASV_1447	85	33
ASV_1236	ASV_1447	85	33
ASV_1293	ASV_1447	85	33
ASV_1447	ASV_1447	85	33
ASV_1521	ASV_1447	85	33
ASV_1683	ASV_1447	85	33
ASV_1706	ASV_1447	85	33
ASV_1711	ASV_1447	85	33
ASV_1785	ASV_1447	85	33
ASV_1812	ASV_1447	85	33
ASV_1870	ASV_1447	85	33
ASV_1956	ASV_1447	85	33
ASV_2027	ASV_1447	85	33
ASV_2337	ASV_1447	85	33
ASV_2372	ASV_1447	85	33
ASV_2422	ASV_1447	85	33
ASV_2721	ASV_1447	85	33
ASV_2865	ASV_1447	85	33
ASV_3492	ASV_1447	85	33
ASV_4110	ASV_1447	85	33
ASV_369	ASV_1454	86	5
ASV_405	ASV_1454	86	5
ASV_703	ASV_1454	86	5
ASV_916	ASV_1454	86	5
ASV_1454	ASV_1454	86	5
ASV_1088	ASV_1457	87	7
ASV_1457	ASV_1457	87	7
ASV_2005	ASV_1457	87	7
ASV_2114	ASV_1457	87	7
ASV_2276	ASV_1457	87	7
ASV_3434	ASV_1457	87	7
ASV_4056	ASV_1457	87	7
ASV_361	ASV_1516	88	8
ASV_1069	ASV_1516	88	8
ASV_1516	ASV_1516	88	8
ASV_1612	ASV_1516	88	8
ASV_2094	ASV_1516	88	8
ASV_2224	ASV_1516	88	8
ASV_2331	ASV_1516	88	8
ASV_2654	ASV_1516	88	8
ASV_1573	ASV_1673	89	3
ASV_1673	ASV_1673	89	3
ASV_2053	ASV_1673	89	3
ASV_781	ASV_1712	90	8
ASV_1022	ASV_1712	90	8
ASV_1118	ASV_1712	90	8
ASV_1156	ASV_1712	90	8
ASV_1592	ASV_1712	90	8
ASV_1712	ASV_1712	90	8
ASV_1744	ASV_1712	90	8
ASV_1842	ASV_1712	90	8
ASV_1241	ASV_1719	91	8
ASV_1719	ASV_1719	91	8
ASV_1849	ASV_1719	91	8
ASV_2058	ASV_1719	91	8
ASV_2527	ASV_1719	91	8
ASV_2862	ASV_1719	91	8
ASV_3036	ASV_1719	91	8
ASV_3305	ASV_1719	91	8
ASV_1172	ASV_1759	92	3
ASV_1759	ASV_1759	92	3
ASV_3191	ASV_1759	92	3
ASV_909	ASV_1797	93	4
ASV_1256	ASV_1797	93	4
ASV_1797	ASV_1797	93	4
ASV_3265	ASV_1797	93	4
ASV_226	ASV_1813	94	5
ASV_231	ASV_1813	94	5
ASV_1788	ASV_1813	94	5
ASV_1813	ASV_1813	94	5
ASV_3222	ASV_1813	94	5
ASV_931	ASV_1819	95	11
ASV_1021	ASV_1819	95	11
ASV_1168	ASV_1819	95	11
ASV_1255	ASV_1819	95	11
ASV_1373	ASV_1819	95	11
ASV_1482	ASV_1819	95	11
ASV_1483	ASV_1819	95	11
ASV_1699	ASV_1819	95	11
ASV_1736	ASV_1819	95	11
ASV_1819	ASV_1819	95	11
ASV_3032	ASV_1819	95	11
ASV_113	ASV_1831	96	7
ASV_552	ASV_1831	96	7
ASV_557	ASV_1831	96	7
ASV_598	ASV_1831	96	7
ASV_1626	ASV_1831	96	7
ASV_1817	ASV_1831	96	7
ASV_1831	ASV_1831	96	7
ASV_149	ASV_1882	97	7
ASV_357	ASV_1882	97	7
ASV_1186	ASV_1882	97	7
ASV_1882	ASV_1882	97	7
