Sample_ID	Original.SampleID	Study	Host.Species	Host.Genotype	Compartment	Soil	Soil.Batch	Run	Conditions	Date
zgadzaj_2018_00187	4_GRh1	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00188	4_GRh2	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00189	4_GRh3	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00190	4_GRh4	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00191	4_GRh5	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00192	4_GRh6	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00193	4_GRh7	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00158	4_NR1	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00159	4_NR2	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00160	4_NR3	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00161	4_NR4	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00162	4_NR5	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00194	4_NRh1	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00195	4_NRh2	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00196	4_NRh3	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00197	4_NRh4	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00198	4_NRh5	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00179	4_RR1	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00180	4_RR2	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00181	4_RR3	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00182	4_RR4	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00183	4_RR5	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00184	4_RR6	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00185	4_RR7	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00186	4_RR8	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00215	4_RRh1	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00216	4_RRh2	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00217	4_RRh3	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00218	4_RRh4	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00219	4_RRh5	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00220	4_RRh6	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00221	4_RRh7	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00222	4_RRh8	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00143	4_S1	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00144	4_S2	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00145	4_S3	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00146	4_S4	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00147	4_S5	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00148	4_S6	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00149	4_S7	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00150	4_S8	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00163	4_SR1	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00164	4_SR2	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00165	4_SR3	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00166	4_SR4	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00167	4_SR5	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00168	4_SR6	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00169	4_SR7	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00170	4_SR8	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00199	4_SRh1	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00200	4_SRh2	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00201	4_SRh3	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00202	4_SRh4	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00203	4_SRh5	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00204	4_SRh6	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00205	4_SRh7	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
zgadzaj_2018_00206	4_SRh8	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_004	GH	02_2018
masayoshi_2016_00244	2811_1	masayoshi_2016	arabidopsis_thaliana	col_0	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00253	2811_10	masayoshi_2016	arabidopsis_thaliana	s8h_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00254	2811_11	masayoshi_2016	arabidopsis_thaliana	cyp82c4_1	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00255	2811_12	masayoshi_2016	arabidopsis_thaliana	pdr9_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00256	2811_13	masayoshi_2016	arabidopsis_thaliana	myb72_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00257	2811_14	masayoshi_2016	arabidopsis_thaliana	cyp79b2b3	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00258	2811_15	masayoshi_2016	arabidopsis_thaliana	col_0	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00259	2811_16	masayoshi_2016	arabidopsis_thaliana	f6h1_1	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00260	2811_17	masayoshi_2016	arabidopsis_thaliana	s8h_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00261	2811_18	masayoshi_2016	arabidopsis_thaliana	cyp82c4_1	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00262	2811_19	masayoshi_2016	arabidopsis_thaliana	pdr9_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00245	2811_2	masayoshi_2016	arabidopsis_thaliana	f6h1_1	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00263	2811_20	masayoshi_2016	arabidopsis_thaliana	myb72_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00264	2811_21	masayoshi_2016	arabidopsis_thaliana	cyp79b2b3	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00265	2811_22	masayoshi_2016	arabidopsis_thaliana	col_0	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00266	2811_23	masayoshi_2016	arabidopsis_thaliana	f6h1_1	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00267	2811_24	masayoshi_2016	arabidopsis_thaliana	s8h_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00268	2811_25	masayoshi_2016	arabidopsis_thaliana	cyp82c4_1	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00269	2811_26	masayoshi_2016	arabidopsis_thaliana	pdr9_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00270	2811_27	masayoshi_2016	arabidopsis_thaliana	myb72_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00271	2811_28	masayoshi_2016	arabidopsis_thaliana	cyp79b2b3	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00272	2811_29	masayoshi_2016	arabidopsis_thaliana	col_0	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00246	2811_3	masayoshi_2016	arabidopsis_thaliana	s8h_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00273	2811_30	masayoshi_2016	arabidopsis_thaliana	f6h1_1	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00274	2811_31	masayoshi_2016	arabidopsis_thaliana	s8h_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00275	2811_32	masayoshi_2016	arabidopsis_thaliana	cyp82c4_1	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00276	2811_33	masayoshi_2016	arabidopsis_thaliana	pdr9_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00277	2811_34	masayoshi_2016	arabidopsis_thaliana	myb72_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00278	2811_35	masayoshi_2016	arabidopsis_thaliana	cyp79b2b3	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00279	2811_36	masayoshi_2016	arabidopsis_thaliana	col_0	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00280	2811_37	masayoshi_2016	arabidopsis_thaliana	f6h1_1	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00281	2811_38	masayoshi_2016	arabidopsis_thaliana	s8h_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00282	2811_39	masayoshi_2016	arabidopsis_thaliana	cyp82c4_1	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00247	2811_4	masayoshi_2016	arabidopsis_thaliana	cyp82c4_1	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00283	2811_40	masayoshi_2016	arabidopsis_thaliana	pdr9_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00284	2811_41	masayoshi_2016	arabidopsis_thaliana	myb72_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00285	2811_42	masayoshi_2016	arabidopsis_thaliana	cyp79b2b3	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00286	2811_43	masayoshi_2016	arabidopsis_thaliana	col_0	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00287	2811_44	masayoshi_2016	arabidopsis_thaliana	f6h1_1	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00288	2811_45	masayoshi_2016	arabidopsis_thaliana	s8h_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00289	2811_46	masayoshi_2016	arabidopsis_thaliana	cyp82c4_1	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00290	2811_47	masayoshi_2016	arabidopsis_thaliana	pdr9_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00291	2811_48	masayoshi_2016	arabidopsis_thaliana	myb72_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00292	2811_49	masayoshi_2016	arabidopsis_thaliana	cyp79b2b3	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00248	2811_5	masayoshi_2016	arabidopsis_thaliana	pdr9_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00293	2811_50	masayoshi_2016	arabidopsis_thaliana	col_0	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00294	2811_51	masayoshi_2016	arabidopsis_thaliana	f6h1_1	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00295	2811_52	masayoshi_2016	arabidopsis_thaliana	s8h_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00296	2811_53	masayoshi_2016	arabidopsis_thaliana	cyp82c4_1	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00297	2811_54	masayoshi_2016	arabidopsis_thaliana	pdr9_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00298	2811_55	masayoshi_2016	arabidopsis_thaliana	myb72_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00299	2811_56	masayoshi_2016	arabidopsis_thaliana	cyp79b2b3	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00249	2811_6	masayoshi_2016	arabidopsis_thaliana	myb72_2	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00311	2811_68	masayoshi_2016	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00312	2811_69	masayoshi_2016	arabidopsis_thaliana	f6h1_1	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00250	2811_7	masayoshi_2016	arabidopsis_thaliana	cyp79b2b3	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00313	2811_70	masayoshi_2016	arabidopsis_thaliana	myb72_2	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00314	2811_71	masayoshi_2016	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00315	2811_72	masayoshi_2016	arabidopsis_thaliana	f6h1_1	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00316	2811_73	masayoshi_2016	arabidopsis_thaliana	myb72_2	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00317	2811_74	masayoshi_2016	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00318	2811_75	masayoshi_2016	arabidopsis_thaliana	f6h1_1	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00319	2811_76	masayoshi_2016	arabidopsis_thaliana	myb72_2	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00320	2811_77	masayoshi_2016	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00321	2811_78	masayoshi_2016	arabidopsis_thaliana	f6h1_1	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00322	2811_79	masayoshi_2016	arabidopsis_thaliana	myb72_2	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00251	2811_8	masayoshi_2016	arabidopsis_thaliana	col_0	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00323	2811_80	masayoshi_2016	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00324	2811_81	masayoshi_2016	arabidopsis_thaliana	f6h1_1	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00325	2811_82	masayoshi_2016	arabidopsis_thaliana	myb72_2	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00326	2811_83	masayoshi_2016	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00327	2811_84	masayoshi_2016	arabidopsis_thaliana	f6h1_1	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00328	2811_85	masayoshi_2016	arabidopsis_thaliana	myb72_2	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00329	2811_86	masayoshi_2016	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00330	2811_87	masayoshi_2016	arabidopsis_thaliana	f6h1_1	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00331	2811_88	masayoshi_2016	arabidopsis_thaliana	myb72_2	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00332	2811_89	masayoshi_2016	arabidopsis_thaliana	col_0	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00252	2811_9	masayoshi_2016	arabidopsis_thaliana	f6h1_1	root	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00333	2811_90	masayoshi_2016	arabidopsis_thaliana	f6h1_1	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
masayoshi_2016_00334	2811_91	masayoshi_2016	arabidopsis_thaliana	myb72_2	rhizosphere	CAS	CAS11b	masayoshi_2016_2811	GH	06_2017
