Cluster	Decrease	Comparison	Color
Cluster_50	0.198618579669422	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_51	0.0586576420225384	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_52	0.481450916501984	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_53	0.415898342851328	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_54	-2.5058536026899	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_55	2.29413319348066	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_56	2.98910010230674	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_57	-2.9771328402472	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_58	-2.29597708655469	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_59	2.95318370897494	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_6	0.0611941675904717	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_60	-1.97025083132342	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_61	2.74990012990789	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_62	0.950422158103883	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_63	-2.17561017701903	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_64	2.36928057541746	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_65	-1.65614054989058	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_66	0.447446883286645	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_67	0.470325581541786	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_68	-0.71325339869626	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_69	1.68630563431491	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_7	-0.639806564247877	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_70	-0.475232160052975	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_71	0.891183248911787	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_72	0.953620253826763	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
Cluster_73	0.718902100334596	arabidopsis_thaliana_rhizosphere_vs_CAS	Others
