Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T
Saprospiraceae	32.1469649285091	0.49667937688988	0.394213001835329	1	0.703454309326211	1
SC-I-84	70.1676306305122	0.00237958314290485	0	0	0	0
Solibacteraceae	60.3693676028909	0.0138230001635858	0	0	0	0
Solimonadaceae	36.8763877672615	0.364403392465946	3.03484916809895e-28	1.12289419219661e-26	1.92703953828512e-27	7.13004629165494e-26
Solirubrobacteraceae	49.6698742238906	0.0886947033616039	1.44721945761173e-242	1.31696970642667e-240	1.20587244465813e-317	1.0973439246389e-315
Sphingomonadaceae	102.557596600812	8.43225777074715e-07	0	0	0	0
Sporichthyaceae	36.5348795029123	0.36898548133857	1.69563724981049e-26	6.10429409931776e-25	4.40609813796747e-25	1.58619532966829e-23
Staphylococcaceae	33.0929827119393	0.464135921249458	0.00187569426093503	0.0356381909577656	0.0265604541347269	0.504648628559811
Steroidobacteraceae	41.2051490151507	0.234710208597193	2.87300018694337e-102	2.03983013272979e-100	3.52074993547986e-107	2.4997324541907e-105
Streptomycetaceae	42.7495927742674	0.207396439226189	6.38707709198385e-124	4.79030781898789e-122	4.05916716003895e-136	3.04437537002921e-134
Streptosporangiaceae	32.6198512376007	0.485125497292402	0.114666622400416	1	0.259387910667413	1
Sutterellaceae	32.4217370563916	0.494094889883146	0.316602884810386	1	0.438205144572747	1
Thermoanaerobaculaceae	32.997459085769	0.480616769062384	0.0586217003698992	0.937947205918387	0.0617908875242102	0.926863312863153
Thermomonosporaceae	34.8168072022836	0.423846593620828	3.77017904532368e-10	1.05565013269063e-08	1.20887237603265e-09	3.26395541528815e-08
TRA3-20	36.2106516359015	0.379649757741234	1.16723347263655e-22	4.08531715422793e-21	2.06852192294862e-21	7.23982673032017e-20
Unknown_Family	46.6287667913824	0.126563973010029	2.22645693527789e-200	1.82569468692787e-198	2.4778176884673e-243	2.03181050454319e-241
Xanthobacteraceae	74.3998856671309	0.000203217412275006	0	0	0	0
Xanthomonadaceae	91.7337079334379	8.43225777074715e-07	0	0	0	0
