Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T	Decrease	Decrease_ratio	Comparison	Color	Sig
Gracilibacteraceae	30.1700291602786	0.560268719190638	0.999999443692783	1	0.999999913313194	1	99.3332925319984	0.767032777491469	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cytophagaceae	32.0289212551629	0.501327237373116	0.542708745790445	1	0.771499267182862	1	97.4744004371141	0.752678766562688	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Streptosporangiaceae	30.9190033131346	0.534170038164399	0.997122651489504	1	0.999733653466214	1	98.5843183791424	0.761249341645432	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Acidothermaceae	32.0796860627455	0.501485763819206	0.547786756158211	1	0.732045607849122	1	97.4236356295315	0.752286770381284	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Frankiaceae	31.5172361629756	0.522640612114456	0.966352131280184	1	0.973852904784134	1	97.9860855293014	0.756629901448658	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
NS9_marine_group	30.1500607736278	0.562792493941423	0.999999805798326	1	0.999999912946849	1	99.3532609186492	0.767186969572335	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
KF-JG30-B3	31.3558914716577	0.527673826777815	0.987338892467546	1	0.989319040036022	1	98.1474302206193	0.757875774444111	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Paenibacillaceae	30.5480653205155	0.554318918107599	0.999994326363667	1	0.999988366378643	1	98.9552563717615	0.764113654218823	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Devosiaceae	28.4589450966505	0.610763608399203	1	1	1	1	101.044376595627	0.780245442937178	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
All_PM	32.3347447124064	0.499541285177271	0.500013592969285	1	0.5	1	97.1685769798706	0.750317256037343	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Comamonadaceae	48.2609678316511	0.167004238052756	8.17652788868307e-160	9.3212417930987e-158	1.74958626362379e-159	1.99452834053112e-157	-2.2473196165266	-0.0488402833441909	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Oxalobacteraceae	53.0651011461829	0.0919638896993226	9.17766777619741e-239	1.09214246536749e-236	5.02278287524717e-311	5.97711162154413e-309	-7.0514529310584	-0.1532469865917	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Roseiflexaceae	54.6646509774241	0.0778820192221748	2.33987713239814e-255	2.83125133020175e-253	0	0	-8.6510027622996	-0.188009494962324	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Sphingomonadaceae	53.7757023183556	0.0808501739574778	8.19397310259625e-252	9.8327677231155e-250	0	0	-7.7620541032311	-0.16869025613752	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Gemmatimonadaceae	49.962323820029	0.131425169614865	2.94302785063703e-195	3.44334258524533e-193	9.6176250409852e-239	1.12526212979527e-236	-3.9486756049045	-0.0858153125882026	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Pedosphaeraceae	48.9815980026583	0.157420977096301	5.23132928401605e-169	6.01602867661846e-167	8.5511771835427e-194	9.8338537610741e-192	-2.9679497875338	-0.0645015099358771	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Xanthomonadaceae	51.2825722649659	0.106240545330975	1.6298541274769e-222	1.92322787042274e-220	2.76372227107954e-281	3.26119227987386e-279	-5.2689240498414	-0.114507852652934	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Flavobacteriaceae	47.9367929054406	0.157182344201389	3.06445759166216e-169	3.55477080632811e-167	1.1190977396366e-198	1.29815337797846e-196	-1.9231446903161	-0.0417950926500101	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Nitrosomonadaceae	45.0038649950546	0.22737498756242	7.09167167311041e-108	8.01358899061476e-106	1.4040895538478e-117	1.58662119584801e-115	1.0097832200699	0.0219452979548357	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Nocardioidaceae	41.7361133451623	0.276091513607134	1.74179243316736e-73	1.9159716764841e-71	2.23449919487373e-73	2.4579491143611e-71	4.2775348699622	0.092962306530526	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Fibrobacteraceae	43.0286904750848	0.265000564961271	1.00442603476185e-80	1.11491289858565e-78	5.2601519292919e-85	5.83876864151401e-83	2.9849577400397	0.0648711383649548	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Methylophilaceae	40.7754230632397	0.303209654597857	2.9937421802806e-57	3.23324155470305e-55	2.96101285556292e-55	3.19789388400795e-53	5.2382251518848	0.113840683255431	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Xanthobacteraceae	41.3878908379672	0.285620808113856	1.52385747254615e-67	1.6610046450753e-65	1.41486204286697e-66	1.542199626725e-64	4.6257573771573	0.100530115663309	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Gaiellaceae	37.2034999967296	0.406610215511644	2.22245965862061e-14	2.35580723813785e-12	7.18056259063094e-12	7.6113963460688e-10	8.8101482183949	0.191468152605623	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
SC-I-84	38.6545571565206	0.356403709518838	1.95053541992458e-31	2.0870728993193e-29	4.65975571197851e-27	4.98593861181701e-25	7.35909105860389	0.159932788293561	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Nitrospiraceae	36.9489699769857	0.413253991409216	1.18860607153313e-12	1.24803637510979e-10	5.56102652364234e-10	5.83907784982446e-08	9.0646782381388	0.196999772670911	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Bacillaceae	32.1813894882611	0.560451699184263	0.999999483864453	1	0.999999988576594	1	13.8322587268634	0.300612084966495	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Microscillaceae	33.2249438358561	0.517511269712511	0.921490325887833	1	0.999561167669658	1	12.7887043792684	0.277932849824866	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Mycobacteriaceae	31.0473544423472	0.590747114903004	0.999999999999888	1	1	1	14.9662937727773	0.325257708382661	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Solibacteraceae	29.4769266861342	0.643875398213373	1	1	1	1	16.5367215289903	0.359387315947592	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Pseudonocardiaceae	29.6981339970993	0.6339691817843	1	1	1	1	16.3155142180252	0.354579887726928	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Caulobacteraceae	32.0867565840808	0.558858002465592	0.999999015550489	1	0.999999998810799	1	13.9268916310437	0.302668711812031	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Haliangiaceae	30.9282962673243	0.595800566985012	0.999999999999995	1	1	1	15.0853519478002	0.327845161880507	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Bryobacteraceae	30.7767277222026	0.601807707420893	1	1	1	1	15.2369204929219	0.331139152924492	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Micrococcaceae	31.1002896867345	0.591714294869308	0.999999999999938	1	1	1	14.91335852839	0.32410728353176	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Chitinophagaceae	31.0667647028596	0.58532601638219	0.999999999997318	1	1	1	14.9468835122649	0.324835871356793	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Chloroflexaceae	32.113291513946	0.563661859717587	0.999999866106129	1	0.999999998853663	1	13.9003567011785	0.302092036610336	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Rhizobiaceae	32.9817343181495	0.53167914921892	0.994768504091653	1	0.999931561137308	1	13.031913896975	0.283218445015439	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Micromonosporaceae	34.071059221675	0.501181359313682	0.538029707296049	1	0.833734522248048	1	11.9425889934495	0.259544492921212	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Methyloligellaceae	33.2986892246066	0.518864647084715	0.936313114149816	1	0.998696048941359	1	12.7149589905179	0.276330164717053	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Solirubrobacteraceae	30.0790421432303	0.630183941271011	1	1	1	1	15.9346060718942	0.346301731986045	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Planococcaceae	30.5808275225155	0.60604576017647	1	1	1	1	15.432820692609	0.335396589734789	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Ilumatobacteraceae	31.9517729261039	0.566565929293832	0.99999996265438	1	0.999999999561716	1	14.0618752890206	0.30560226877204	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Beijerinckiaceae	33.4775275320733	0.526481505529031	0.983826429779032	1	0.990578723641173	1	12.5361206830512	0.272443528590516	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Rhizobiales_Incertae_Sedis	30.7813399123097	0.607186644652852	1	1	1	1	15.2323083028148	0.331038917661999	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Saccharimonadaceae	31.6023698130325	0.585901939587932	0.999999999998069	1	0.999999999994986	1	14.411278402092	0.313195735637303	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Phycisphaeraceae	29.4208965737783	0.643397289197772	1	1	1	1	16.5927516413462	0.360605000580941	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Unknown_Family	31.9450007197571	0.56783498408833	0.999999978980216	1	0.999999999728655	1	14.0686474953674	0.305749446981322	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
A21b	28.6328832568605	0.668021168339908	1	1	1	1	17.380764958264	0.377730643677825	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Iamiaceae	28.4265767068517	0.675021628741182	1	1	1	1	17.5870715082728	0.38221423839399	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Rhodanobacteraceae	28.6738148708054	0.666666104516149	1	1	1	1	17.3398333443191	0.376841089914265	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Propionibacteriaceae	28.8673604037434	0.658296245452905	1	1	1	1	17.1462878113811	0.372634826328445	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Promicromonosporaceae	29.3818664281806	0.642657780191277	1	1	1	1	16.6317817869439	0.361453230336931	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Streptomycetaceae	30.6120032771161	0.606199227267898	1	1	1	1	15.4016449380084	0.334719056963319	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
67-14	30.2664507843759	0.615609626940052	1	1	1	1	15.7471974307486	0.342228839520109	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Pseudomonadaceae	32.3231409094801	0.551978966576217	0.999986693306112	1	0.999999940986824	1	13.6905073056444	0.297531446357787	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Nakamurellaceae	32.6604485102807	0.550866751776255	0.999980283780833	1	0.999991783489442	1	13.3531997048438	0.290200847418455	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Polyangiaceae	30.3701714457479	0.619253205522792	1	1	1	1	15.6434767693766	0.339974711334335	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Peptostreptococcaceae	30.3823544320966	0.610642183887305	1	1	1	1	15.6312937830279	0.339709942362057	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Geodermatophilaceae	32.0838880851955	0.562843087488047	0.999999809930836	1	0.999999994674492	1	13.929760129929	0.3027310519871	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Salisediminibacteriaceae	30.3043606130634	0.616197355306673	1	1	1	1	15.7092876020611	0.34140495725565	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Steroidobacteraceae	29.1264697091782	0.648465919343768	1	1	1	1	16.8871785059463	0.367003686101889	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Dongiaceae	30.1604387163044	0.618465632647004	1	1	1	1	15.8532094988201	0.344532766119797	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Nocardiaceae	30.7245527657984	0.602450245463024	1	1	1	1	15.2890954493261	0.332273054678169	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Hyphomicrobiaceae	30.6412293319742	0.605954691792546	1	1	1	1	15.3724188831503	0.334083896397014	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Geobacteraceae	31.6280764911389	0.581251549427365	0.999999999974213	1	0.999999999980383	1	14.3855717239856	0.31263706056798	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Nitrososphaeraceae	32.0686104935789	0.558906066334885	0.999999034310037	1	0.999999999073644	1	13.9450377215456	0.303063075032636	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Crocinitomicaceae	31.4064924915882	0.581373817165041	0.999999999975869	1	0.999999999999977	1	14.6071557235363	0.317452675242016	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Microbacteriaceae	30.5224247585166	0.614655095360403	1	1	1	1	15.4912234566079	0.336665838452601	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Rubrobacteriaceae	32.0732972206767	0.56418550292515	0.999999893220649	1	0.999999993488528	1	13.9403509944478	0.302961219881402	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Cellvibrionaceae	35.1964594225635	0.484235050871811	0.101324742877827	1	0.0550485076336625	1	10.817188792561	0.235086527849044	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Deinococcaceae	32.0637124779003	0.56521761127629	0.999999931988637	1	0.999999992067062	1	13.9499357372242	0.303169522051479	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Latescibacteraceae	31.5874926080885	0.57640468766074	0.999999999668387	1	0.99999999999905	1	14.426155607036	0.31351905720647	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Intrasporangiaceae	31.5235810660895	0.586479549245229	0.999999999998614	1	0.999999999998527	1	14.490067149035	0.314908026446644	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Bdellovibrionaceae	28.9899746031168	0.658551742863359	1	1	1	1	17.0236736120077	0.369970090882993	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Geminicoccaceae	33.8951832934848	0.526818795839861	0.98489600252053	1	0.895852592641519	1	12.1184649216397	0.26336674859996	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Myxococcaceae	31.686807865222	0.572863139397026	0.999999998050371	1	0.999999999996736	1	14.3268403499025	0.311360670271594	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Catenulisporaceae	29.7694201970379	0.636006415261712	1	1	1	1	16.2442280180866	0.35303064738838	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
B1-7BS	34.5775924520935	0.497896994911976	0.432523281608023	1	0.405768868735895	1	11.436055763031	0.248536167129474	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Phaselicystidaceae	32.7070948889972	0.54307956172497	0.999750656769469	1	0.999987405514766	1	13.3065533261273	0.289187096487461	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Rhodobacteraceae	31.4525855464459	0.582581316477812	0.999999999987535	1	0.999999999999866	1	14.5610626686786	0.316450949522677	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Solimonadaceae	29.8301121313411	0.629912422570793	1	1	1	1	16.1835360837834	0.351711648859521	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Erwiniaceae	33.2155660265357	0.538319552213383	0.999021832637032	1	0.997463619946855	1	12.7980821885888	0.278136654775879	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Rhodocyclaceae	31.3575568212096	0.586829487942715	0.999999999998867	1	0.999999999999904	1	14.6560913939149	0.318516178621488	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Mitochondria	30.8554191291634	0.599316818475414	0.999999999999999	1	1	1	15.1582290859611	0.329428977574064	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Alcaligenaceae	31.0474872286312	0.594929514757294	0.999999999999992	1	1	1	14.9661609864933	0.325254822580531	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Clostridiaceae	30.8480349230389	0.602397122239068	1	1	1	1	15.1656132920856	0.329589456180106	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Sandaracinaceae	32.4109438073162	0.559981179200656	0.999999374422917	1	0.999998591993893	1	13.6027044078083	0.295623253870515	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Acidobacteriae_fa	30.7178315773835	0.605226987946931	1	1	1	1	15.295816637741	0.332419124130943	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Sporichthyaceae	31.9698190076555	0.571725627823752	0.99999999661401	1	0.999999997840244	1	14.043829207469	0.305210079014184	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Microtrichaceae	29.2733913199717	0.651945068899978	1	1	1	1	16.7402568951528	0.363810685405517	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Hyphomonadaceae	34.7754962082516	0.491095535794091	0.235882139608955	1	0.241128939670765	1	11.2381520068729	0.244235187662841	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Micropepsaceae	33.4165161492086	0.533920443334385	0.99693988805051	1	0.991568553766172	1	12.5971320659159	0.273769469593486	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
BIrii41	32.8096539894259	0.538218365120134	0.998994506647531	1	0.999971496459303	1	13.2039942256986	0.286958212136687	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Nannocystaceae	29.5032309049474	0.640790035095057	1	1	1	1	16.5104173101771	0.358815654715902	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Kineosporiaceae	31.0945364418434	0.595729736019738	0.999999999999995	1	1	1	14.9191117732811	0.324232316975407	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Acidobacteriaceae_(Subgroup_1)	32.9117553458034	0.538989073480381	0.99918612961638	1	0.999886735363948	1	13.1018928693211	0.284739275791972	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Glycomycetaceae	31.9651760827043	0.573515796148482	0.9999999985849	1	0.999999997035847	1	14.0484721324202	0.30531098222728	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
TRA3-20	29.9068391685702	0.630462205777446	1	1	1	1	16.1068090465543	0.350044164532471	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
env.OPS_17	30.3326257348762	0.615871870156722	1	1	1	1	15.6810224802483	0.340790680341969	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Burkholderiaceae	31.8979998623921	0.567989294405534	0.999999980412719	1	0.999999999366346	1	14.1156483527324	0.30677090168418	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Staphylococcaceae	31.8313390309397	0.57826400049919	0.999999999873285	1	0.999999999280766	1	14.1823091841848	0.308219620358708	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Thermomonosporaceae	32.2623585834667	0.556321579328151	0.999997338157127	1	0.999999900675781	1	13.7512896316578	0.29885240934097	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Alicyclobacillaceae	33.6986779110387	0.522913817266228	0.967970772044391	1	0.960954430661512	1	12.3149703040858	0.267637337654916	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Oligoflexales_fa	31.2709274670661	0.592942874826506	0.999999999999971	1	0.999999999999932	1	14.7427207480584	0.320398866856476	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Saprospiraceae	33.3753938929219	0.542790335283433	0.999727987388651	1	0.99123320023187	1	12.6382543222026	0.274663166526502	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Pseudohongiellaceae	33.1325558177967	0.537239379992951	0.998691560295615	1	0.999288534887507	1	12.8810923973278	0.279940689273446	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Reyranellaceae	32.2403823910964	0.564187189376704	0.999999893298738	1	0.999999916790857	1	13.7732658240281	0.299330010948814	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Sutterellaceae	30.6302595407397	0.610836125816032	1	1	1	1	15.3833886743848	0.334322299385258	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Enterobacteriaceae	31.0205986729268	0.59659404244124	0.999999999999997	1	1	1	14.9930495421977	0.325839183020258	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
A4b	32.3539599043774	0.561417192699014	0.999999653670576	1	0.9999996654137	1	13.6596883107471	0.296861666931622	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
AKYH767	30.9955341610379	0.595846101176975	0.999999999999995	1	1	1	15.0181140540866	0.326383902095166	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Hymenobacteraceae	32.3425174633103	0.562775629425881	0.999999804401655	1	0.999999572920969	1	13.6711307518142	0.297110341868536	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Leptospiraceae	31.7511534074377	0.576223394118669	0.999999999636204	1	0.999999999784999	1	14.2624948076868	0.309962269042574	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Moraxellaceae	31.2329109182292	0.588083364673225	0.999999999999454	1	0.999999999999999	1	14.7807372968953	0.321225068436041	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Herpetosiphonaceae	30.6891197503786	0.607286145294547	1	1	1	1	15.3245284647459	0.333043109146664	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Thermoanaerobaculaceae	31.6367848571906	0.576283263148841	0.999999999647155	1	0.999999999992066	1	14.3768633579339	0.312447804414871	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Entotheonellaceae	33.8872337534667	0.518458212260166	0.932110374756205	1	0.905310445257477	1	12.1264144616578	0.263539513427929	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Cellulomonadaceae	33.7638989034725	0.529800442187597	0.99198678678625	1	0.940127016386527	1	12.249749311652	0.266219910544401	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Bacteriovoracaceae	31.9372464108597	0.569133551785025	0.999999988449101	1	0.999999998954255	1	14.0764018042648	0.305917968913361	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Gracilibacteraceae	33.055898943212	0.542124186919544	0.99966827322176	1	0.999375653371532	1	12.9577492719125	0.281606648778032	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Cytophagaceae	33.4245773018363	0.528085320957028	0.988387292697804	1	0.99181133192586	1	12.5890709132882	0.273594279124128	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Streptosporangiaceae	34.5217061853885	0.500368489664582	0.511878495710792	1	0.454312401052726	1	11.491942029736	0.249750725610986	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Acidothermaceae	31.7120179726904	0.580807169442847	0.999999999967204	1	0.999999999831358	1	14.3016302424341	0.310812787014206	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Frankiaceae	32.3501253079988	0.570546798187402	0.999999994052241	1	0.999998083287633	1	13.6635229071257	0.296945002996623	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
NS9_marine_group	28.9580233574582	0.657536499027761	1	1	1	1	17.0556248576663	0.370664477155284	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
KF-JG30-B3	30.6396894577186	0.603093626730932	1	1	1	1	15.3739587574059	0.334117361995056	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Paenibacillaceae	31.9752789245014	0.569572872414881	0.999999990589832	1	0.999999997214494	1	14.0383692906231	0.305091420375765	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Devosiaceae	30.6495051949436	0.605726177606959	1	1	1	1	15.3641430201809	0.333904039696004	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
All_PM	34.4706399813237	0.499541285177271	0.500013592969285	1	0.5	1	11.5430082338008	0.250860531202276	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Comamonadaceae	110.682321426645	0.00035584127792553	0	0	0	0	-4.994514714152	-0.0472572463135581	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
Oxalobacteraceae	115.010518938946	5.98690301723048e-05	0	0	0	0	-9.32271222645301	-0.0882099129165768	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
Roseiflexaceae	116.407053192991	2.61399990893162e-05	0	0	0	0	-10.719246480498	-0.101423681822237	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
Sphingomonadaceae	109.358516497013	0.000165272252306644	0	0	0	0	-3.67070978452	-0.0347316298700907	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
Gemmatimonadaceae	100.342724040935	0.00126652511716622	0	0	0	0	5.345082671558	0.0505742605303416	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
Pedosphaeraceae	93.8601913934253	0.00254654184676564	0	0	0	0	11.8276153190677	0.111910878718894	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
Xanthomonadaceae	90.5795573395759	0.00610242494868971	0	0	0	0	15.1082493729171	0.142951678560392	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
Flavobacteriaceae	93.8388672497374	0.00261905926359406	0	0	0	0	11.8489394627556	0.112112644129221	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
Nitrosomonadaceae	83.8148415674382	0.0121694344147423	0	0	0	0	21.8729651450548	0.206958265342347	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
Nocardioidaceae	80.8484021887425	0.0213496334497547	0	0	0	0	24.8394045237505	0.235026208759561	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
Fibrobacteraceae	78.4271445924774	0.0272496842119465	0	0	0	0	27.2606621200156	0.257935735142786	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
Methylophilaceae	82.4894039600165	0.0173316626219937	0	0	0	0	23.1984027524765	0.219499329904575	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
Xanthobacteraceae	79.5384743825331	0.0225630353429652	0	0	0	0	26.1493323299599	0.247420522228217	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
Gaiellaceae	70.9866691215873	0.0524832155909073	1.04543913382684e-286	1.11861987319472e-284	0	0	34.7011375909057	0.328336244930361	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
SC-I-84	70.3823713544525	0.0637917164872563	1.59676758166492e-272	1.69257363656482e-270	0	0	35.3054353580405	0.334054007328238	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
Nitrospiraceae	67.1977506607972	0.0737105813029862	2.21737299530805e-260	2.32824164507345e-258	0	0	38.4900560516958	0.364186345132527	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
Bacillaceae	59.759867749113	0.144004411757266	2.57046397410579e-182	2.67328253307002e-180	2.11633897873295e-208	2.20099253788227e-206	45.92793896338	0.434562324567107	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
Microscillaceae	58.758053439126	0.147873974848262	1.99876933002093e-178	2.05873240992156e-176	4.71241568459683e-199	4.85378815513473e-197	46.929753273367	0.444041320689263	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
Mycobacteriaceae	51.7031172932419	0.27990626702262	4.47185687228891e-71	3.84579691016846e-69	1.42466879534415e-67	1.23946185194941e-65	53.9846894192511	0.510793923144871	CAS_vs_lotus_japonicus_root	CAS_vs_lotus_japonicus_root	sig
