Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T	Decrease	Decrease_ratio	Comparison	Color	Sig
Cluster_30	81.6723767314671	0.000728547071392554	0	0	0	0	47.8309449608099	0.369341452680764	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_61	79.6453040433017	0.00108017222043271	0	0	0	0	49.8580176489753	0.384994122138788	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_21	79.4033629568786	0.000919116097011439	0	0	0	0	50.0999587353984	0.386862345156249	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_95	78.5246955885117	0.000822988358424922	0	0	0	0	50.9786261037653	0.393647247326208	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_25	77.0832171549954	0.00142336511170212	0	0	0	0	52.4201045372816	0.404778069413857	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_121	75.5445104946537	0.00197989412457143	0	0	0	0	53.9588111976233	0.416659669362297	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_62	76.5791554478479	0.00135675027531322	0	0	0	0	52.9241662444291	0.408670337971611	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_14	75.4936828083957	0.00227417992077051	0	0	0	0	54.0096388838813	0.417052151080865	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_1	72.4468872556501	0.00267977151954344	0	0	0	0	57.0564344366269	0.440578926401619	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_10	68.3734493218452	0.00841623648098273	0	0	0	0	61.1298723704318	0.472033238774271	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_58	71.2718090345252	0.00332315278745145	0	0	0	0	58.2315126577518	0.449652656756714	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_11	65.8938888577372	0.00761264231543053	0	0	0	0	63.6094328345398	0.491179932710044	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_60	65.0305040100634	0.00798113198001218	0	0	0	0	64.4728176822136	0.497846826164139	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_9	57.9682872979895	0.0329692846578443	0	0	0	0	71.5350343942875	0.55237991936815	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_51	59.5831873448991	0.0216338005366289	0	0	0	0	69.9201343473779	0.539909968591544	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_23	59.9170170083925	0.0207500999222546	0	0	0	0	69.5863046838845	0.537332199472335	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_117	55.2930339474124	0.0377866335222721	1.10707323524142e-305	1.17349762935591e-303	0	0	74.2102877448646	0.57303771652438	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_108	57.5233397901186	0.0353328465109847	0	0	0	0	71.9799819021584	0.555815719331089	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_131	57.2802842541319	0.0356026787596486	0	0	0	0	72.2230374381451	0.557692547915952	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_17	53.9977790018684	0.0497385156865291	3.32687733127818e-290	3.45995242452931e-288	0	0	75.5055426904086	0.583039428670588	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_119	56.4263561478955	0.0421039495008947	4.80699491240508e-300	5.04734465802533e-298	0	0	73.0769655443815	0.564286418212696	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_2	53.182769238072	0.0544841903599056	3.59301200927372e-284	3.70080236955193e-282	0	0	76.320552454205	0.589332778934862	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_22	51.9437477438611	0.0712517349370363	2.30001531706922e-263	2.3460156234106e-261	0	0	77.5595739484159	0.598900267073545	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_4	49.0389370141054	0.104770802801533	3.68116081677158e-224	3.60753760043615e-222	5.73921919037228e-279	5.62443480656483e-277	80.4643846781716	0.621330662617051	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_41	51.3906937025239	0.0855199583109176	2.74908735542711e-246	2.77657822898138e-244	0	0	78.1126279897531	0.603170845110542	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_70	49.4337175379166	0.0900076058965092	4.9105839557742e-241	4.9105839557742e-239	3.78205241293994e-306	3.78205241293994e-304	80.0696041543604	0.618282242556064	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_6	46.7487852377798	0.134328395965333	3.12864455474733e-192	3.03478521810491e-190	3.82664728876464e-226	3.67358139721405e-224	82.7545364544972	0.63901477871847	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_34	47.2635654521793	0.1349549127177	1.39751379620233e-191	1.34161324435424e-189	7.70245730778059e-230	7.47138358854717e-228	82.2397562400977	0.635039743887914	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_5	45.6244332465494	0.174993802290539	2.39182460411827e-152	2.24831512787117e-150	4.06658057110135e-173	3.82258573683527e-171	83.8788884457276	0.647696810781725	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_15	50.0521155936558	0.0983606004442113	2.06425568465326e-231	2.04361312780673e-229	3.04503693104231e-294	3.01458656173189e-292	79.4512060986212	0.613507090477659	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_44	43.8061045149579	0.179399656975754	2.62187520152495e-148	2.4383439374182e-146	2.86740915219138e-164	2.66669051153798e-162	85.6972171773191	0.661737599140129	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_132	42.2353828070745	0.221000200687735	7.13993044299286e-113	6.42593739869357e-111	2.17042102202817e-120	1.95337891982535e-118	87.2679388852025	0.673866413191831	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_31	46.4548278432995	0.152438355979567	6.84871499830855e-174	6.50627924839312e-172	9.85386159467316e-203	9.3611685149395e-201	83.0484938489775	0.641284661765785	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_29	42.4291835553561	0.224588969594965	4.79735707719186e-110	4.26964779870076e-108	4.84289977872206e-118	4.31018080306263e-116	87.0741381369209	0.672369920702301	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_49	40.783008469186	0.255991540759004	7.33858138516056e-87	6.38456580508969e-85	8.88065108345257e-89	7.72616644260374e-87	88.720313223091	0.685081371379078	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_123	43.1495171499439	0.202117845861701	2.38317322170553e-128	2.19251936396909e-126	2.58433265429667e-140	2.37758604195294e-138	86.3538045423331	0.666807641795669	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_120	42.7618305645199	0.202968660670769	1.24803566340604e-127	1.1357124536995e-125	5.91548517468711e-136	5.38309150896527e-134	86.7414911277571	0.669801283814715	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_93	40.6384536369419	0.251234904150526	3.41277184239058e-90	3.00323922130371e-88	5.04044110701211e-92	4.43558817417066e-90	88.8648680553351	0.686197596278603	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_53	38.9230350024416	0.29853902701864	6.73209240096415e-60	5.78959946482917e-58	1.29390333632061e-58	1.11275686923572e-56	90.5802866898354	0.69944373245553	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_16	38.3074355947332	0.320163552071721	3.72026899125736e-48	3.16222864256876e-46	1.39218610775702e-47	1.1694363305159e-45	91.1958860975438	0.704197273906545	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_47	36.281254096727	0.367266143979115	3.80763736357146e-27	3.00803351722145e-25	3.13058439223906e-23	2.47316166986886e-21	93.22206759555	0.719843061763792	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_88	37.1181585579847	0.349405778794895	2.23926745330586e-34	1.83619931171081e-32	2.45560224127752e-31	2.01359383784757e-29	92.3851631342923	0.713380644813234	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_18	38.9754928894443	0.326534966043298	6.00455944150876e-45	4.98378433645227e-43	1.1227537469847e-47	9.54340684936995e-46	90.5278288028327	0.69903866263711	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_113	34.3835068560694	0.429055199245819	4.92239796043915e-09	3.54412653151619e-07	2.18864361183469e-07	1.57582340052098e-05	95.1198148362076	0.734497104732412	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_112	34.9391396466586	0.415896660994568	5.34900151285333e-12	3.95826111951146e-10	9.88056004220798e-11	7.3116144312339e-09	94.5641820456184	0.730206614084539	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_12	36.8848530451702	0.353277871563223	9.86144641877334e-33	7.98777159920641e-31	2.63191540343105e-30	2.13185147677915e-28	92.6184686471068	0.715182185575014	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_102	39.0691594261205	0.324108162256877	3.71650494704382e-46	3.12186415551681e-44	3.50130029569922e-47	2.90607924543035e-45	90.4341622661565	0.698315387469707	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_45	36.5660922318393	0.366341125301664	1.69130219557288e-27	1.3530417564583e-25	1.19019250813614e-24	9.52154006508912e-23	92.9372294604377	0.717643595901526	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_105	33.0464970767559	0.464382143176364	0.00199820051614031	0.137875835613681	0.0398248372760251	1	96.4568246155211	0.74482123975723	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_40	35.3067439471423	0.410772377947285	2.77912930477185e-13	2.08434697857889e-11	3.66757935245271e-12	2.75068451433953e-10	94.1965777451347	0.727368043647271	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_129	32.2991218518201	0.49600479626822	0.37339642882544	1	0.533502756064462	1	97.2041998404569	0.750592328986213	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_96	36.0786617184202	0.375173915316522	3.12842585907322e-24	2.44017217007711e-22	5.82364028500851e-21	4.54243942230664e-19	93.4246599738568	0.721407441546947	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_83	35.4122436862233	0.406393506486936	1.94262657796882e-14	1.4763961992563e-12	1.33737285392568e-13	1.01640336898352e-11	94.0910780060537	0.726553394743271	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_115	34.0093099036023	0.44649142186417	7.65159080329684e-06	0.000543262947034076	4.23239019304803e-05	0.0030049970370641	95.4940117886747	0.737386582373428	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_75	31.4691764360324	0.51195103893848	0.832932715194095	1	0.987201589776334	1	98.0341452562446	0.75700100951226	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_48	30.2102652474229	0.558085607653792	0.999998661541612	1	0.999999960060317	1	99.2930564448541	0.766722082085216	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_64	30.0703774917581	0.557842758629994	0.999998526962563	1	0.999999996061606	1	99.4329442005189	0.767802268707743	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_125	32.3753214500988	0.492245695754021	0.265440536507106	1	0.460217555572461	1	97.1280002421782	0.750003930192398	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_98	34.6467687473729	0.426147756766465	1.19835828905887e-09	8.74801551012975e-08	2.27565233460552e-08	1.66122620426203e-06	94.8565529449041	0.73246424651794	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_124	35.7980378899853	0.389811471580762	2.67290004749105e-19	2.05813303656811e-17	1.11472249821192e-17	8.58336323623178e-16	93.7052838022917	0.723574365335216	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_32	32.4447659049514	0.488301928794642	0.172233507654003	1	0.393178477705518	1	97.0585557873256	0.749467693330323	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_127	31.7983886593932	0.514892210448917	0.88561033555416	1	0.895358373184498	1	97.7049330328838	0.754458895386855	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_104	32.8890629874214	0.478837562672756	0.0436111588436653	1	0.0970090362307317	1	96.6142587048556	0.746036915828525	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_52	33.6742861415888	0.4523459384344	5.8782781303897e-05	0.00411479469127279	0.000654423864223479	0.0458096704956435	95.8290355506882	0.739973572094121	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_130	31.7164601122246	0.508686068729647	0.75864852506268	1	0.93963451437233	1	97.7868615800524	0.755091532033529	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_66	31.9102427697618	0.504914319828791	0.654371272679842	1	0.851233193496989	1	97.5930789225152	0.753595179237285	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_54	31.0246396282289	0.5330224078818	0.996192675306888	1	0.999249912468658	1	98.4786820640481	0.760433638127453	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_110	32.7398181574988	0.484259504419346	0.101675349831053	1	0.167044684950128	1	96.7635035347782	0.747189355997413	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_8	31.3896264084966	0.524114570772783	0.974341018314337	1	0.989481594540803	1	98.1136952837804	0.757615279683065	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_133	32.2465083640029	0.496341243353273	0.383736760686631	1	0.585043505415818	1	97.2568133282741	0.750998600324505	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_39	31.0015775327379	0.532840271113952	0.996022525514451	1	0.999540032979514	1	98.5017441595391	0.760611719239116	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_109	30.9268598141908	0.530838453119176	0.993652268224095	1	0.999837893935685	1	98.5764618780862	0.761188675239709	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_87	31.4287811991271	0.522169248905071	0.963401527794877	1	0.987283552816722	1	98.0745404931499	0.757312933842674	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_91	31.147876674443	0.534173411067507	0.997125052381351	1	0.997270853818296	1	98.355445017834	0.759482025113951	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_79	29.8404523647794	0.567954722148674	0.999999980100245	1	0.999999999864197	1	99.6628693274976	0.769577706773533	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_100	32.8050230416559	0.477961451090375	0.0374531001140636	1	0.12365132315837	1	96.6982986506211	0.746685856293273	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_81	29.1879409859132	0.588621342718998	0.999999999999602	1	1	1	100.315380706364	0.774616275439877	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_97	32.9398095578682	0.479351930396771	0.0475916840833295	1	0.0766342692997931	1	96.5635121344088	0.745645060470811	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	sig
Cluster_128	29.9319569864476	0.565060771281754	0.999999927131426	1	0.999999999667959	1	99.5713647058294	0.768871125502315	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_27	29.7673087644578	0.574477916760124	0.999999999122017	1	0.999999999900324	1	99.7360129278192	0.770142507732811	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_103	30.8691566916917	0.539542229590142	0.999302280026375	1	0.999823942032312	1	98.6341650005853	0.761634247768236	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_46	30.3736174787204	0.551333055630977	0.999983264357906	1	0.999999562308334	1	99.1297042135566	0.765460707248162	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_90	32.4190801196027	0.493899261502864	0.310995968755824	1	0.420491581454079	1	97.0842415726743	0.749666034075665	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_63	30.8629681543678	0.541779307576721	0.999632769779171	1	0.999803230265657	1	98.6403535379092	0.761682034475504	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_33	29.7437341895682	0.57024745303654	0.999999993147143	1	0.999999999909481	1	99.7595875027088	0.770324546112843	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_107	28.9907245072507	0.593844283182199	0.999999999999983	1	1	1	100.512597185026	0.776139143549246	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_7	30.1759305589214	0.561170970772108	0.999999616362635	1	0.999999936331127	1	99.3273911333556	0.766987208014442	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_42	30.5388460154286	0.556915210275212	0.999997883327398	1	0.999987580225025	1	98.9644756768484	0.764184843937869	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_71	30.5318210878569	0.552573440749054	0.999989249544422	1	0.999992731927337	1	98.9715006044201	0.764239089091429	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_80	32.29917898789	0.495613539507657	0.361485699384613	1	0.534018926488473	1	97.204142704387	0.750591887792356	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_92	32.050760051322	0.519282043844367	0.940415630721447	1	0.737205017580881	1	97.452561640955	0.752510131535619	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_72	28.3797185330288	0.623736636979498	1	1	1	1	101.123603159248	0.780857215381208	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_28	29.758806760549	0.57239514909075	0.99999999755085	1	0.999999999951412	1	99.744514931728	0.770208158588695	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_122	28.5383697476013	0.614103625702196	1	1	1	1	100.964951944676	0.779632140900497	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_82	31.2356783167167	0.528985042861166	0.990420351080706	1	0.99611114497551	1	98.2676433755603	0.75880403754478	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_69	29.571695855141	0.580207635915347	0.999999999954729	1	0.999999999997123	1	99.931625837136	0.771652993384922	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_59	32.2885630970484	0.504448015974069	0.640376365985463	1	0.541953241189242	1	97.2147585952286	0.75067386168077	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_89	28.545479013117	0.608917787173187	1	1	1	1	100.95784267916	0.779577244505387	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_116	30.9774232948511	0.542378841104221	0.999692410663562	1	0.999356339143323	1	98.5258983974259	0.760798233666477	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_77	29.8370452768312	0.584506400926874	0.999999999995735	1	0.99999999459687	1	99.6662764154458	0.769604015658152	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_94	30.3492179179565	0.556807277375746	0.999997792903299	1	0.999999617959034	1	99.1541037743205	0.765649116012085	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_114	30.6112311204749	0.547454217056434	0.999937217171541	1	0.999987680804906	1	98.8920905718021	0.763625899934732	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_86	28.6579202244008	0.607155445299101	1	1	1	1	100.845401467876	0.7787089948743	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_38	29.9951660833655	0.567046567986765	0.99999996992369	1	0.999999997844714	1	99.5081556089115	0.768383036887352	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_134	31.7029246424608	0.512458660856279	0.842994809939036	1	0.93816444368714	1	97.8003970498162	0.755196050354657	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_13	30.4055052296159	0.552163633021396	0.999987543548905	1	0.999999098102538	1	99.0978164626611	0.765214476105371	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_111	31.5736728181836	0.518039972274736	0.927565197768604	1	0.966974439103148	1	97.9296488740934	0.756194108339489	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_43	29.8721063896768	0.570799765920524	0.999999994725599	1	0.999999999627491	1	99.6312153026002	0.769333280418411	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_78	30.9707720475455	0.531263438910822	0.99424046503749	1	0.999692842731997	1	98.5325496447315	0.76084959333215	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_118	31.3701984853851	0.530991920210604	0.993870538987079	1	0.987840788253272	1	98.1331232068919	0.757765298407354	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_37	29.2993902721993	0.586921399552416	0.999999999998926	1	0.999999999999967	1	100.203931420078	0.773755685264816	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_65	29.806308337983	0.570018938850953	0.999999992367497	1	0.999999999874287	1	99.697013354294	0.769841360449363	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_50	29.2860466250663	0.589329652371741	0.999999999999738	1	0.999999999999963	1	100.217275067211	0.773858722368101	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_55	27.7713928465221	0.640517673169062	1	1	1	1	101.731928845755	0.785554590541609	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_84	29.4968925267357	0.584481104153562	0.999999999995674	1	0.999999999994907	1	100.006429165541	0.772230610448544	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_3	31.0511543753437	0.531330053747211	0.994328139901714	1	0.999385973171297	1	98.4521673169333	0.760228896297141	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_99	31.0958122084396	0.536821983233299	0.998538667153035	1	0.998406758054632	1	98.4075094838374	0.7598840570103	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_57	29.331275716294	0.585229888643604	0.999999999997167	1	0.999999999999966	1	100.172045975983	0.773509471934702	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_76	30.549557298115	0.555061800017202	0.999995702519613	1	0.999989014513146	1	98.953764394162	0.764102133451787	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_106	31.1443244403549	0.526262266826992	0.983096940194397	1	0.998622912029256	1	98.3589972519221	0.759509454789435	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_68	29.5174892624232	0.581761701022496	0.999999999980463	1	0.999999999994589	1	99.9858324298538	0.772071566376019	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_74	30.0040353511524	0.567630923450278	0.999999976929098	1	0.999999994694319	1	99.4992863411246	0.768314550089709	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_126	31.2827540059099	0.529620835097081	0.991662541840527	1	0.994074379487573	1	98.2205676863671	0.758440528033379	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
All_PM	32.3347447124064	0.499541285177271	0.500013592969285	1	0.5	1	97.1685769798706	0.750317256037343	CAS_vs_chlamydomonas_reinhardtii_phycosphere	Others	non-sig
Cluster_56	47.3257270728452	0.182920124595041	4.04703402501757e-145	5.46349593377372e-143	2.14951877154516e-164	2.90185034158597e-162	-1.3120788577207	-0.028514993020906	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Cluster_20	46.7709079815263	0.192118874597149	5.92742459341967e-137	7.94274895518236e-135	1.14266985430423e-154	1.53117760476767e-152	-0.757259766401802	-0.0164572859526686	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Cluster_67	47.0114998785013	0.176330315147202	4.07412274015196e-151	5.54080692660667e-149	6.53211191912802e-173	8.88367221001411e-171	-0.9978516633768	-0.0216859932233934	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Cluster_24	41.9135641483137	0.291011550506694	2.69538017555553e-64	3.5579018317333e-62	2.19690181575594e-65	2.89991039679784e-63	4.1000840668108	0.0891058245945193	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Cluster_85	40.4672651020211	0.328411143397289	5.02653347628672e-44	6.5847588539356e-42	3.16452470683619e-43	4.14552736595541e-41	5.5463831131034	0.120537782337379	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Cluster_101	38.3260363230908	0.377228856535253	1.67482763444836e-23	2.17727592478287e-21	4.71803926529079e-21	6.13345104487803e-19	7.6876118920337	0.167072427208821	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Cluster_36	36.233899864035	0.430731532090643	1.08476273717502e-08	1.39934393095578e-06	3.70434744603421e-06	0.000474156473092379	9.77974835108949	0.212540164287059	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Cluster_19	35.4917424861609	0.458616165312727	0.000412272056419019	0.0515340070523774	0.00509809597937866	0.616869613504818	10.5219057289636	0.228669234827268	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Cluster_26	34.1797288034996	0.507662392636278	0.732118827073845	1	0.750527981084632	1	11.8339194116249	0.257182811419311	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Cluster_35	34.4022684414537	0.487515199144632	0.156498065507674	1	0.568178184820456	1	11.6113797736708	0.252346428159421	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Cluster_73	35.7233336221194	0.451983351350257	5.21316758555626e-05	0.00662072283365645	0.000995715093722712	0.122472956527894	10.2903145930051	0.22363613823654	CAS_vs_lotus_japonicus_rhizosphere	Others	sig
Cluster_30	29.1996574668299	0.648832722556795	1	1	1	1	16.8139907482946	0.36541311981361	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Cluster_61	32.3820767640864	0.555421014198236	0.999996247362473	1	0.999999771975214	1	13.6315714510381	0.296250612151146	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Cluster_21	27.7317997671594	0.699413620794622	1	1	1	1	18.2818484479651	0.397313604922027	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Cluster_95	30.0092682860818	0.626068999478887	1	1	1	1	16.0043799290427	0.347818105059145	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Cluster_25	26.2102448126793	0.744775794698134	1	1	1	1	19.8034034024452	0.430381075411793	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Cluster_121	25.6456066049702	0.758717689696287	1	1	1	1	20.3680416101543	0.442652178217406	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
Cluster_62	27.3826387279246	0.707273328262736	1	1	1	1	18.6310094871999	0.404901810873496	CAS_vs_lotus_japonicus_rhizosphere	Others	non-sig
