Cluster	Decrease	P_value	Comparison
Cluster_65	7.43483623392986	5.97223027900367e-31	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_66	1.20066059365141	0.0313535793658404	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_67	5.410022101975	4.56297843208313e-19	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_68	6.21633655885085	1.4399177330096e-26	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_69	5.13668107850611	1.47510331966003e-15	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_7	4.83971040505067	5.39881023796812e-16	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_70	0.552955616324823	0.196921918406041	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_71	3.73678041360792	4.26579246890596e-10	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_72	3.89582212486266	1.01340736691831e-10	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_73	10.2682483269234	7.22852890234966e-67	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_74	3.93593952271728	4.33688216987617e-12	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_75	1.52697361133558	0.0059919043828214	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_76	3.96561220666209	3.68039284401415e-12	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_77	2.24989843132526	0.000157571465118438	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_78	0.477703514256561	0.227758295690286	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_79	1.90432611812636	0.000978909999135407	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_8	8.20904994539477	2.59993947227031e-42	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_80	6.16174393027888	4.53503103861432e-23	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_81	3.42996687889223	1.04317215499227e-08	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_82	5.80526423743859	5.74047292513773e-21	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_83	2.55359832423126	2.88305060421721e-05	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_84	3.87364532234357	9.62183805005383e-11	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_85	2.07366662882369	0.000287483523094445	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_86	3.1885951694244	9.97400563969922e-08	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_87	0.630590722212794	0.143073664019354	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_88	8.29106292468784	1.72082285220681e-39	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_89	7.83021163870487	6.4099617176952e-31	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_9	4.339668916101	7.66245180250277e-12	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_90	1.67446384483135	0.00209775029132495	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_91	3.07801694471958	8.7619990315027e-08	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_92	5.87031700495483	4.23818041522471e-24	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_93	6.72390762010038	3.10779429790782e-29	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_94	3.33825646687322	6.98896315360863e-09	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_95	8.66219698155601	3.88408798331437e-44	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_96	3.87314599226499	3.79854432153338e-10	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_97	2.77289817393147	2.26082502514131e-06	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_98	5.42667094148905	1.96991211841072e-18	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_99	3.34714201444065	4.2633761237206e-08	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_rhizosphere
Cluster_1	4.62955406341274	2.21906591114778e-26	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_10	-0.802281654464373	0.973823021024158	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_100	0.620956002332107	0.061930559879624	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_101	8.2186756560144	6.88549701182123e-84	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_102	3.43944262968823	1.04943422417694e-19	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_103	3.11039985418389	2.20001936595829e-13	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_104	5.19707463687406	5.07028176922352e-31	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_105	2.60481720013976	5.99952766318766e-11	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_106	1.43987499650677	0.000126400104503238	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_107	1.96708824328566	6.7774305548509e-07	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_108	4.39643113641041	2.04863068881168e-27	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_109	-1.16403139846579	0.997776465005133	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_11	5.42828538908614	3.14280686416883e-39	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_110	-1.69883129745006	0.999977170196169	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_111	2.62370408365749	1.77731107747425e-10	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_112	3.58519708863529	1.46881076273567e-18	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_113	2.5197810428989	1.36461488279347e-10	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_114	3.70930862088655	5.35476807351635e-18	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_115	-2.98231534285517	0.999999999999538	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_116	0.306842282596207	0.227037076999352	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_117	0.587987075886417	0.0877433966890352	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_118	-1.76284809685897	0.999985135899986	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_119	2.31802659718849	4.60810710065542e-09	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_12	3.32620407466641	3.0072496255749e-18	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_120	-1.5403681417991	0.999950902189649	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_121	-2.83014796611945	0.999999999999917	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_122	4.58068509951258	3.39108662735454e-28	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_123	3.00098776962914	1.16008377880768e-13	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_124	2.48979162137149	3.53220283825803e-10	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_125	0.659546588276527	0.0553888465816689	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_126	0.90176954554461	0.0143408567591526	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_127	4.96217212152645	3.72469661604629e-32	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_128	1.78269819822395	1.07357775698188e-05	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_129	0.595732785346677	0.0633554371416057	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_13	2.89084555805104	7.71730348602344e-14	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_130	2.69137152889307	3.84073789184014e-11	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_131	1.77446024826841	1.08361674613386e-05	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_132	1.62215451393406	0.000213497549322777	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_133	2.35475611530238	2.11500974148511e-09	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_134	1.16470625408227	0.00225302966568835	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_14	4.76014921136792	6.30337601500692e-32	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_15	-1.03823119685086	0.99275955045834	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_16	5.42616764919094	5.60843558982004e-33	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_17	3.83034345604523	2.81976299175233e-21	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_18	5.29529759057727	2.04819275982989e-35	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_19	1.78676387724416	9.46815670756099e-06	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_2	2.38645857550202	5.74866538529566e-10	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_20	-0.0481212225475858	0.547509427010092	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_21	5.76340054802467	4.96186463027271e-46	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_22	9.66304426492825	8.99313155114606e-104	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_23	-0.732185316276357	0.967882258733134	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_24	3.0577909416905	2.62492638331833e-14	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_25	-6.46670273423304	1	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_26	-3.80944898447303	1	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_27	4.06130606275197	5.39495378351187e-26	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_28	2.69062705941624	1.8174174537175e-13	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_29	6.98526355173112	3.21296893148404e-59	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_3	1.72770061776156	1.11704470019546e-05	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_30	-5.10206908710806	1	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_31	2.75175103141202	1.62457231127001e-12	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_32	1.77765073434418	2.96995620857658e-06	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_33	-1.09690594954368	0.997496002397995	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_34	3.3469994653395	1.6370534659873e-15	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_35	6.17564106026592	6.63071377021639e-55	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_36	4.75301120765361	3.79676295862917e-33	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_37	1.05303398287671	0.00533712863103234	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_38	0.149685686776692	0.358098484048592	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_39	4.27643834734179	1.35628254106727e-26	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_4	2.86153865896407	2.00112808778971e-12	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_40	5.3226032474772	4.7994088509827e-37	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_41	4.98562779094365	2.80696102674373e-34	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_42	2.17295611440156	8.07676739299674e-08	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_43	3.70274366610094	9.99230303022e-22	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_44	3.62274509486667	4.85684789336914e-19	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_45	1.37297817565664	0.000857142120582388	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_46	1.91367452708529	4.94214442565717e-06	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_47	3.78080372836969	3.80023296393533e-20	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_48	3.91567099943175	1.07122988637124e-21	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_49	2.01688034874391	6.19840687946561e-07	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_5	6.17493107343434	7.80092660165401e-55	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_50	1.69673169217471	1.35764214505159e-05	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_51	-3.47304795863149	1	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_52	2.05309990055284	2.67107736019481e-07	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_53	4.53215521070244	4.57679614662713e-28	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_54	0.0116313788812263	0.488254506032683	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_55	3.61958853851086	1.10884894666785e-16	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_56	7.60313385603388	1.13367253458566e-71	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_57	2.57425960701286	7.94022044553337e-11	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_58	2.80727751337814	3.01591989718529e-12	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_59	6.94329857556415	6.14361224522474e-62	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_6	3.81759037076223	9.08343306633524e-20	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_60	4.9404587475317	1.63187113458999e-31	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_61	3.55680673600104	5.83811175856829e-18	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_62	4.92048091198218	1.53961876673679e-36	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_63	2.85758972519844	3.40088396470728e-11	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_64	-4.96911476925592	1	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_65	2.51165602922477	1.18459283839894e-10	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_66	4.28045467344987	6.64503945863889e-25	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_67	-2.935891439443	0.999999999999257	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_68	3.20266781663414	1.22333526752905e-16	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_69	-0.272840449160562	0.755716636854451	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_7	3.0231007574971	1.16050354617401e-12	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_70	2.31696577672495	2.5165028032623e-09	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_71	4.77216574757256	5.50443121107096e-32	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_72	5.37405521076241	1.67999249033373e-38	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_73	4.52624086933631	3.833359859487e-26	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_74	1.27024346530841	0.000928529642791957	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_75	5.35474913904352	1.3115382797011e-38	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_76	-1.17436232237502	0.998120823086589	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_77	0.538304563881134	0.0805991084162584	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_78	2.50863546573306	9.12510388633749e-10	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_79	3.10495258085711	3.32184866462781e-14	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_8	-0.20184522789063	0.703940696250644	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_80	5.95929330448544	1.15872405766888e-51	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_81	2.72867647726044	2.93902244262853e-12	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_82	4.2833916214764	4.3769391307522e-27	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_83	4.61234292200328	6.17053377048682e-29	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_84	2.94385161136918	2.18842283631126e-14	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_85	2.05917758108279	2.69648668540529e-06	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_86	1.19649575368202	0.00184500119533678	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_87	3.82524587847186	5.02664470219309e-21	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_88	-0.0757436492576034	0.573507280350549	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_89	2.3363888756992	2.06081295706196e-08	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_9	8.54724659577789	6.67765855806147e-86	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_90	1.79327088247931	8.64512157247302e-06	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_91	3.42809620049061	1.27193288617045e-19	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_92	-0.897253036547795	0.988643037412438	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_93	2.87634597852221	3.62743290607008e-12	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_94	3.9050040385491	1.73610158005665e-22	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_95	-0.831580395847865	0.975844318403464	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_96	3.75331065048702	1.24757205266364e-21	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_97	3.07627906960219	1.12875990208561e-12	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_98	1.91742234932678	4.7718698221259e-07	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_99	1.31413884779539	0.000305396242125724	arabidopsis_thaliana_rhizoplane_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_1	-0.433346678755356	0.826864661255293	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_10	0.424406958598482	0.205813105507949	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_100	-0.62880524373756	0.899119550738738	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_101	-0.201511930077785	0.67661851262765	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_102	-0.089097513319004	0.57313234144251	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_103	0.340852740945692	0.26618507960496	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_104	0.800693579247181	0.0473228046823829	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_105	3.19421518735444	4.10897551732354e-12	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_106	-2.12619276580276	0.999996967024527	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_107	0.681826375988535	0.0788263763673005	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_108	4.66859784006766	5.85297089316483e-22	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_109	0.832963503304711	0.0346390923094277	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_11	-0.013863304292201	0.511474819030534	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_110	3.00111148139848	1.22804112145641e-10	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_111	1.14714415716458	0.0117460997882732	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_112	6.68646897521811	3.65381275822249e-44	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_113	3.45342530886184	8.81051649318542e-13	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_114	2.39055109571497	1.63379711054262e-07	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_115	6.18860029320996	2.60696524353841e-38	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_116	-0.702437448147222	0.904142004650401	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_117	7.22112980204629	3.35809865620334e-44	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_118	4.10935385561164	9.24334500204389e-17	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_119	3.72108880181952	2.70458024532996e-15	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_12	0.698527086232815	0.0736760878849709	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_120	-0.0178914218229522	0.514115521216128	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_121	6.29429802038979	8.56460795297759e-37	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_122	1.17319556289604	0.00553537786487974	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_123	3.98245240990968	1.26885523073866e-16	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_124	5.68388827327868	8.11826071880503e-33	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_125	0.88369823012286	0.0226685411173335	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_126	-2.62104217365388	0.99999985220574	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_127	0.107608905610306	0.415782938992353	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_128	5.39858218169442	2.05479096775241e-29	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_129	-0.700534198458726	0.936938658574704	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_13	-3.36093897828944	0.999999999994354	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_130	1.5426749692228	0.00115577640182587	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_131	2.06185205760504	3.19584877291869e-06	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_132	1.80514299465648	8.46972901781433e-05	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_133	-0.394486820201337	0.790415140982057	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_134	3.50079279846224	8.75762675475429e-13	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_14	-0.618152105590625	0.887706833934703	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_15	5.01982780928317	7.43662248132468e-23	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_16	-0.0998009614629609	0.578760497828078	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_17	2.09903308827109	2.75839995480141e-05	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_18	-4.60493334032995	1	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_19	2.80993282438567	4.96628665474906e-09	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_2	0.518179434017128	0.13706490443277	arabidopsis_thaliana_rhizoplane_vs_CAS
Cluster_20	8.72645191509919	8.70042735199563e-76	arabidopsis_thaliana_rhizoplane_vs_CAS
